c_id;date;liverc_amount;liporalc_amount;lungc_amount;total_percent
AFG;1990;851;89;983;0.15996
AFG;1991;866;89;982;0.15846
AFG;1992;890;91;989;0.15739
AFG;1993;914;93;995;0.15757
AFG;1994;933;94;996;0.15803
AFG;1995;946;94;995;0.15798
AFG;1996;962;95;994;0.158
AFG;1997;976;95;993;0.15818
AFG;1998;985;96;990;0.15833
AFG;1999;994;96;987;0.15895
AFG;2000;1002;96;989;0.16006
AFG;2001;1018;96;1002;0.16133
AFG;2002;1019;96;1008;0.1598
AFG;2003;1036;97;1024;0.16031
AFG;2004;1054;98;1041;0.16071
AFG;2005;1064;99;1051;0.16012
AFG;2006;1057;100;1064;0.15935
AFG;2007;1066;101;1078;0.15848
AFG;2008;1079;103;1097;0.15778
AFG;2009;1092;105;1116;0.15694
AFG;2010;1111;107;1136;0.15637
AFG;2011;1130;109;1164;0.15562
AFG;2012;1155;112;1199;0.15509
AFG;2013;1181;115;1229;0.15451
AFG;2014;1210;118;1264;0.15432
AFG;2015;1238;122;1300;0.15406
AFG;2016;1271;126;1343;0.15393
AFG;2017;1305;131;1396;0.15404
AFG;2018;1341;135;1448;0.1539
AFG;2019;1376;140;1492;0.1533
ALB;1990;233;40;622;0.12546
ALB;1991;244;40;637;0.12592
ALB;1992;248;39;620;0.12053
ALB;1993;254;36;606;0.11537
ALB;1994;245;32;588;0.10867
ALB;1995;268;31;625;0.11114
ALB;1996;291;31;669;0.11431
ALB;1997;307;31;701;0.11522
ALB;1998;314;31;725;0.11517
ALB;1999;317;31;738;0.11591
ALB;2000;316;31;748;0.11571
ALB;2001;301;31;734;0.11195
ALB;2002;295;34;765;0.11459
ALB;2003;290;37;806;0.11899
ALB;2004;272;39;817;0.11896
ALB;2005;246;39;804;0.11662
ALB;2006;224;38;780;0.11155
ALB;2007;211;38;768;0.10751
ALB;2008;208;38;796;0.10827
ALB;2009;207;38;809;0.10733
ALB;2010;214;39;826;0.1072
ALB;2011;223;41;873;0.10854
ALB;2012;230;42;906;0.10886
ALB;2013;238;44;944;0.10951
ALB;2014;249;46;994;0.11133
ALB;2015;262;48;1043;0.11332
ALB;2016;271;49;1073;0.1135
ALB;2017;279;50;1103;0.11348
ALB;2018;287;51;1131;0.11336
ALB;2019;294;53;1158;0.11327
DZA;1990;209;118;1420;0.09059
DZA;1991;220;122;1494;0.08963
DZA;1992;234;125;1517;0.08818
DZA;1993;246;128;1543;0.08698
DZA;1994;257;131;1567;0.086
DZA;1995;268;134;1600;0.08499
DZA;1996;282;136;1592;0.08357
DZA;1997;296;138;1585;0.08213
DZA;1998;309;140;1579;0.08048
DZA;1999;325;144;1596;0.07986
DZA;2000;338;147;1619;0.07904
DZA;2001;340;149;1635;0.07821
DZA;2002;354;153;1689;0.07775
DZA;2003;372;157;1755;0.07739
DZA;2004;392;161;1834;0.07761
DZA;2005;412;166;1932;0.07789
DZA;2006;429;170;2001;0.0778
DZA;2007;450;176;2104;0.07793
DZA;2008;472;182;2213;0.07809
DZA;2009;499;188;2340;0.07832
DZA;2010;519;193;2415;0.07808
DZA;2011;529;199;2492;0.07764
DZA;2012;546;206;2572;0.07715
DZA;2013;563;212;2646;0.07653
DZA;2014;582;218;2733;0.07621
DZA;2015;603;226;2829;0.07604
DZA;2016;622;233;2936;0.0756
DZA;2017;643;242;3050;0.07547
DZA;2018;665;251;3165;0.07573
DZA;2019;688;260;3291;0.07585
ASM;1990;1;0;6;0.14669
ASM;1991;1;0;6;0.14584
ASM;1992;1;0;7;0.14476
ASM;1993;1;0;7;0.14397
ASM;1994;2;0;7;0.14421
ASM;1995;2;0;7;0.14411
ASM;1996;2;0;8;0.14367
ASM;1997;2;0;8;0.14285
ASM;1998;2;0;8;0.14385
ASM;1999;2;0;8;0.1428
ASM;2000;2;0;8;0.14366
ASM;2001;2;0;8;0.14412
ASM;2002;2;0;9;0.14506
ASM;2003;2;0;9;0.14644
ASM;2004;2;0;9;0.14748
ASM;2005;3;0;9;0.14828
ASM;2006;3;0;10;0.14949
ASM;2007;3;0;10;0.14973
ASM;2008;3;0;10;0.14992
ASM;2009;3;0;10;0.15027
ASM;2010;3;0;10;0.15042
ASM;2011;3;0;11;0.15199
ASM;2012;3;0;11;0.15288
ASM;2013;3;0;11;0.15357
ASM;2014;3;0;11;0.15381
ASM;2015;3;0;12;0.15439
ASM;2016;3;0;12;0.15446
ASM;2017;3;0;12;0.15402
ASM;2018;3;0;12;0.15361
ASM;2019;3;0;13;0.15315
AND;1990;5;1;24;0.19433
AND;1991;5;1;25;0.19379
AND;1992;6;1;27;0.19379
AND;1993;6;1;28;0.19206
AND;1994;6;1;29;0.19037
AND;1995;6;1;29;0.18746
AND;1996;7;1;30;0.18517
AND;1997;7;1;31;0.18233
AND;1998;7;2;31;0.18008
AND;1999;7;2;32;0.17817
AND;2000;8;2;33;0.17673
AND;2001;8;2;34;0.17525
AND;2002;8;2;35;0.17345
AND;2003;9;2;36;0.17223
AND;2004;9;2;37;0.17219
AND;2005;9;2;38;0.17073
AND;2006;9;2;39;0.16985
AND;2007;10;2;40;0.16788
AND;2008;10;2;41;0.16679
AND;2009;10;2;42;0.16636
AND;2010;11;2;43;0.16527
AND;2011;10;2;40;0.16391
AND;2012;10;2;39;0.16321
AND;2013;11;2;40;0.16352
AND;2014;11;2;41;0.16365
AND;2015;12;2;42;0.16269
AND;2016;12;2;43;0.16227
AND;2017;12;2;45;0.16191
AND;2018;13;2;46;0.16175
AND;2019;13;2;48;0.16138
AGO;1990;117;88;586;0.11702
AGO;1991;120;91;600;0.11691
AGO;1992;124;94;616;0.11726
AGO;1993;129;97;635;0.11808
AGO;1994;134;100;650;0.11847
AGO;1995;137;102;660;0.11756
AGO;1996;138;103;664;0.11538
AGO;1997;142;105;677;0.11493
AGO;1998;150;111;706;0.11665
AGO;1999;156;116;729;0.1179
AGO;2000;161;119;744;0.11728
AGO;2001;165;121;751;0.11523
AGO;2002;170;122;751;0.11388
AGO;2003;177;127;772;0.11424
AGO;2004;185;134;808;0.11548
AGO;2005;189;137;821;0.11389
AGO;2006;191;144;859;0.11377
AGO;2007;196;150;889;0.1124
AGO;2008;202;157;932;0.11271
AGO;2009;208;166;984;0.11332
AGO;2010;217;175;1036;0.11375
AGO;2011;224;184;1096;0.11425
AGO;2012;233;193;1159;0.11464
AGO;2013;242;200;1211;0.11416
AGO;2014;248;205;1245;0.1124
AGO;2015;258;214;1304;0.11275
AGO;2016;264;222;1361;0.11255
AGO;2017;276;233;1430;0.11313
AGO;2018;289;245;1507;0.11414
AGO;2019;302;256;1582;0.1147
ATG;1990;4;1;5;0.13707
ATG;1991;4;1;5;0.13921
ATG;1992;4;1;5;0.1405
ATG;1993;4;1;6;0.14842
ATG;1994;4;1;6;0.14995
ATG;1995;4;1;6;0.15021
ATG;1996;3;1;5;0.13907
ATG;1997;3;1;5;0.13592
ATG;1998;2;1;5;0.13551
ATG;1999;2;1;5;0.13641
ATG;2000;2;1;6;0.13834
ATG;2001;2;1;6;0.13653
ATG;2002;2;1;6;0.13626
ATG;2003;2;1;6;0.13494
ATG;2004;2;1;6;0.13472
ATG;2005;2;1;6;0.1336
ATG;2006;2;1;6;0.1368
ATG;2007;2;1;8;0.1586
ATG;2008;2;1;8;0.15879
ATG;2009;2;1;7;0.14741
ATG;2010;2;1;7;0.14603
ATG;2011;2;1;8;0.14641
ATG;2012;2;1;8;0.14705
ATG;2013;2;1;8;0.14507
ATG;2014;2;2;8;0.14658
ATG;2015;2;2;8;0.14698
ATG;2016;3;2;9;0.14715
ATG;2017;3;2;9;0.14654
ATG;2018;3;2;9;0.14606
ATG;2019;3;2;9;0.14611
ARG;1990;481;548;10215;0.17796
ARG;1991;472;547;10327;0.17689
ARG;1992;472;556;10613;0.17807
ARG;1993;473;554;10673;0.17695
ARG;1994;473;559;10708;0.17503
ARG;1995;481;571;10845;0.17501
ARG;1996;490;601;11107;0.17646
ARG;1997;502;636;11301;0.17786
ARG;1998;527;669;11509;0.17954
ARG;1999;551;690;11646;0.1799
ARG;2000;573;693;11386;0.17607
ARG;2001;602;705;11456;0.17535
ARG;2002;635;721;11723;0.17594
ARG;2003;666;740;11825;0.17583
ARG;2004;687;727;11699;0.17227
ARG;2005;712;719;11675;0.16929
ARG;2006;753;724;11860;0.16808
ARG;2007;804;748;12259;0.16921
ARG;2008;840;741;12195;0.16487
ARG;2009;868;740;12229;0.16293
ARG;2010;917;748;12366;0.16189
ARG;2011;959;753;12561;0.16065
ARG;2012;999;760;12659;0.15922
ARG;2013;1039;771;12735;0.15763
ARG;2014;1071;771;12687;0.1552
ARG;2015;1111;779;12879;0.1555
ARG;2016;1149;810;13298;0.15862
ARG;2017;1154;826;13542;0.15965
ARG;2018;1157;830;13627;0.15805
ARG;2019;1172;844;13879;0.15802
ARM;1990;29;36;1069;0.14833
ARM;1991;31;38;1123;0.15022
ARM;1992;33;42;1188;0.15844
ARM;1993;34;44;1215;0.15958
ARM;1994;34;42;1159;0.1506
ARM;1995;36;41;1148;0.14781
ARM;1996;38;41;1176;0.14856
ARM;1997;39;39;1150;0.14296
ARM;1998;42;38;1145;0.14223
ARM;1999;45;39;1190;0.14328
ARM;2000;50;38;1203;0.14137
ARM;2001;58;40;1248;0.14341
ARM;2002;70;41;1277;0.14353
ARM;2003;87;42;1298;0.14627
ARM;2004;119;43;1288;0.14585
ARM;2005;161;45;1312;0.14806
ARM;2006;222;47;1343;0.15048
ARM;2007;225;47;1320;0.14925
ARM;2008;307;49;1357;0.15334
ARM;2009;342;49;1347;0.15389
ARM;2010;363;50;1318;0.15346
ARM;2011;373;51;1310;0.1522
ARM;2012;373;48;1270;0.1499
ARM;2013;367;45;1225;0.14616
ARM;2014;357;45;1240;0.14616
ARM;2015;344;45;1270;0.14846
ARM;2016;290;44;1267;0.14515
ARM;2017;298;46;1291;0.14432
ARM;2018;293;47;1309;0.14382
ARM;2019;289;47;1334;0.14319
AUS;1990;382;771;6554;0.16228
AUS;1991;407;785;6574;0.16042
AUS;1992;440;806;6705;0.1607
AUS;1993;475;815;6785;0.15979
AUS;1994;510;841;6966;0.1605
AUS;1995;539;852;7038;0.15871
AUS;1996;571;874;7164;0.15759
AUS;1997;601;879;7186;0.15502
AUS;1998;622;885;7214;0.15221
AUS;1999;667;877;7215;0.14945
AUS;2000;702;876;7215;0.14719
AUS;2001;741;871;7246;0.14473
AUS;2002;782;869;7296;0.14297
AUS;2003;819;829;7146;0.13846
AUS;2004;884;870;7520;0.13874
AUS;2005;947;888;7701;0.13716
AUS;2006;1010;905;7900;0.13598
AUS;2007;1069;940;8233;0.1367
AUS;2008;1134;957;8500;0.13684
AUS;2009;1186;953;8575;0.13496
AUS;2010;1257;938;8574;0.13297
AUS;2011;1364;967;8744;0.13192
AUS;2012;1454;964;8817;0.12956
AUS;2013;1548;961;8934;0.12831
AUS;2014;1631;945;9142;0.12808
AUS;2015;1678;898;9162;0.12736
AUS;2016;1699;858;9179;0.12499
AUS;2017;1693;869;9382;0.1245
AUS;2018;1715;890;9763;0.12594
AUS;2019;1726;903;10034;0.1261
AUT;1990;387;217;3290;0.17539
AUT;1991;404;221;3326;0.17512
AUT;1992;411;227;3325;0.17418
AUT;1993;421;230;3327;0.17281
AUT;1994;432;232;3296;0.16983
AUT;1995;450;241;3342;0.1679
AUT;1996;468;243;3358;0.16597
AUT;1997;491;245;3373;0.16295
AUT;1998;502;256;3396;0.16063
AUT;1999;519;259;3383;0.15781
AUT;2000;534;264;3406;0.15453
AUT;2001;557;261;3406;0.15093
AUT;2002;595;267;3512;0.14972
AUT;2003;625;267;3587;0.1488
AUT;2004;649;269;3652;0.14545
AUT;2005;664;269;3673;0.1425
AUT;2006;675;266;3705;0.13948
AUT;2007;684;270;3798;0.13812
AUT;2008;700;274;3878;0.13681
AUT;2009;725;280;4019;0.13684
AUT;2010;748;284;4052;0.13482
AUT;2011;762;287;4093;0.13392
AUT;2012;793;290;4173;0.13319
AUT;2013;810;293;4238;0.13164
AUT;2014;818;296;4268;0.12999
AUT;2015;828;303;4308;0.1288
AUT;2016;814;305;4263;0.12674
AUT;2017;815;303;4221;0.12418
AUT;2018;799;299;4185;0.12269
AUT;2019;799;300;4212;0.12234
AZE;1990;51;38;1398;0.13182
AZE;1991;54;40;1412;0.13225
AZE;1992;58;42;1430;0.13554
AZE;1993;62;43;1417;0.13639
AZE;1994;68;44;1394;0.13704
AZE;1995;74;43;1349;0.13342
AZE;1996;83;42;1308;0.12959
AZE;1997;96;42;1263;0.12627
AZE;1998;116;41;1228;0.12432
AZE;1999;147;41;1207;0.12315
AZE;2000;195;42;1186;0.12203
AZE;2001;275;43;1155;0.12044
AZE;2002;349;45;1164;0.12223
AZE;2003;415;50;1199;0.12542
AZE;2004;457;57;1231;0.1269
AZE;2005;467;62;1307;0.13003
AZE;2006;478;67;1385;0.13157
AZE;2007;496;73;1465;0.1327
AZE;2008;466;74;1565;0.13477
AZE;2009;442;76;1648;0.13578
AZE;2010;421;78;1718;0.13646
AZE;2011;403;80;1806;0.13706
AZE;2012;389;82;1877;0.13752
AZE;2013;378;83;1932;0.1371
AZE;2014;372;84;1987;0.13746
AZE;2015;366;86;2032;0.13662
AZE;2016;366;88;2101;0.13683
AZE;2017;366;90;2183;0.13721
AZE;2018;363;91;2222;0.13345
AZE;2019;365;93;2296;0.13185
BHS;1990;13;6;26;0.16887
BHS;1991;13;6;26;0.16495
BHS;1992;13;6;26;0.16098
BHS;1993;14;6;26;0.15914
BHS;1994;13;6;27;0.15905
BHS;1995;13;6;28;0.15734
BHS;1996;12;6;29;0.16038
BHS;1997;10;6;29;0.1556
BHS;1998;9;6;30;0.15535
BHS;1999;8;6;31;0.15882
BHS;2000;8;6;31;0.15554
BHS;2001;8;7;33;0.15904
BHS;2002;7;7;33;0.15723
BHS;2003;7;7;34;0.15834
BHS;2004;7;7;35;0.15684
BHS;2005;7;7;36;0.15086
BHS;2006;8;7;38;0.15344
BHS;2007;8;7;39;0.15046
BHS;2008;8;8;41;0.15286
BHS;2009;8;8;42;0.1559
BHS;2010;9;8;44;0.15658
BHS;2011;9;9;45;0.15778
BHS;2012;9;9;45;0.15742
BHS;2013;10;9;45;0.15586
BHS;2014;10;10;47;0.15472
BHS;2015;10;10;49;0.15536
BHS;2016;11;10;51;0.15512
BHS;2017;11;10;52;0.1545
BHS;2018;12;11;54;0.15477
BHS;2019;12;11;56;0.15527
BHR;1990;9;3;62;0.16439
BHR;1991;10;3;63;0.1663
BHR;1992;11;4;63;0.16468
BHR;1993;12;4;63;0.15974
BHR;1994;12;4;64;0.15807
BHR;1995;13;4;66;0.15923
BHR;1996;14;4;68;0.16081
BHR;1997;14;4;70;0.16087
BHR;1998;15;4;73;0.16223
BHR;1999;16;4;72;0.15962
BHR;2000;16;4;68;0.14511
BHR;2001;16;4;64;0.13245
BHR;2002;18;4;73;0.14689
BHR;2003;19;5;81;0.15768
BHR;2004;19;5;82;0.15649
BHR;2005;20;5;82;0.15319
BHR;2006;20;5;82;0.14734
BHR;2007;20;6;82;0.14197
BHR;2008;20;6;84;0.13781
BHR;2009;21;6;85;0.13247
BHR;2010;22;6;86;0.12792
BHR;2011;23;6;86;0.12332
BHR;2012;24;6;85;0.11975
BHR;2013;24;7;86;0.11307
BHR;2014;26;7;89;0.10809
BHR;2015;28;7;97;0.10698
BHR;2016;31;8;106;0.10795
BHR;2017;33;8;116;0.1095
BHR;2018;36;9;128;0.1095
BHR;2019;39;10;142;0.11044
BGD;1990;1740;3032;4359;0.10371
BGD;1991;1737;2862;4111;0.09745
BGD;1992;1808;2892;4150;0.0976
BGD;1993;1867;2906;4189;0.09697
BGD;1994;1927;2917;4225;0.096
BGD;1995;2000;2984;4340;0.0969
BGD;1996;2040;2983;4367;0.09543
BGD;1997;2051;2964;4375;0.09337
BGD;1998;2046;2954;4399;0.09203
BGD;1999;2051;2951;4433;0.09145
BGD;2000;2098;3023;4601;0.09253
BGD;2001;2082;3014;4669;0.09117
BGD;2002;2095;3055;4818;0.09153
BGD;2003;2097;3118;5015;0.0916
BGD;2004;2102;3168;5181;0.09072
BGD;2005;2129;3276;5440;0.09096
BGD;2006;2170;3407;5743;0.09151
BGD;2007;2205;3508;6006;0.09035
BGD;2008;2229;3567;6213;0.08812
BGD;2009;2311;3651;6457;0.08716
BGD;2010;2392;3745;6743;0.08687
BGD;2011;2420;3729;6793;0.08272
BGD;2012;2486;3774;6873;0.07954
BGD;2013;2605;3894;7143;0.0789
BGD;2014;2742;4079;7609;0.0795
BGD;2015;2858;4205;7875;0.07864
BGD;2016;3012;4424;8298;0.07924
BGD;2017;3206;4716;8958;0.08123
BGD;2018;3366;4954;9468;0.08187
BGD;2019;3521;5186;9970;0.08229
BRB;1990;9;6;29;0.15547
BRB;1991;9;6;29;0.15416
BRB;1992;9;6;30;0.15693
BRB;1993;9;7;30;0.15798
BRB;1994;9;7;31;0.15849
BRB;1995;9;7;31;0.15844
BRB;1996;9;7;31;0.15893
BRB;1997;8;7;32;0.16137
BRB;1998;8;7;31;0.16198
BRB;1999;8;6;30;0.16013
BRB;2000;8;6;30;0.16339
BRB;2001;8;6;30;0.16294
BRB;2002;8;7;32;0.16898
BRB;2003;8;7;34;0.17358
BRB;2004;8;7;35;0.17646
BRB;2005;8;7;35;0.17176
BRB;2006;8;7;36;0.17082
BRB;2007;9;7;37;0.17028
BRB;2008;9;7;37;0.16902
BRB;2009;9;7;36;0.16589
BRB;2010;10;8;37;0.16588
BRB;2011;10;8;37;0.16496
BRB;2012;10;8;38;0.1629
BRB;2013;11;8;39;0.16283
BRB;2014;11;8;40;0.16301
BRB;2015;11;8;41;0.16262
BRB;2016;12;9;42;0.16248
BRB;2017;12;9;43;0.16266
BRB;2018;12;9;45;0.16464
BRB;2019;13;10;48;0.17044
BLR;1990;167;555;4403;0.15435
BLR;1991;168;553;4680;0.15978
BLR;1992;173;562;4896;0.16402
BLR;1993;184;608;5343;0.17436
BLR;1994;191;603;5266;0.17174
BLR;1995;211;638;5324;0.17212
BLR;1996;208;585;5223;0.16954
BLR;1997;208;555;5211;0.16997
BLR;1998;216;539;5170;0.17013
BLR;1999;229;531;5079;0.17047
BLR;2000;248;506;4603;0.15805
BLR;2001;265;481;4677;0.161
BLR;2002;320;472;4568;0.16147
BLR;2003;341;472;4285;0.15429
BLR;2004;354;481;4144;0.15145
BLR;2005;378;518;4177;0.15302
BLR;2006;386;490;3959;0.14809
BLR;2007;393;462;3666;0.14088
BLR;2008;410;471;3699;0.14117
BLR;2009;425;482;3702;0.14217
BLR;2010;438;516;3858;0.14603
BLR;2011;443;521;3855;0.14677
BLR;2012;410;463;3417;0.13214
BLR;2013;411;460;3309;0.12994
BLR;2014;409;467;3312;0.12851
BLR;2015;398;456;3316;0.12577
BLR;2016;392;455;3358;0.12578
BLR;2017;386;462;3460;0.12681
BLR;2018;378;458;3462;0.12576
BLR;2019;377;462;3543;0.12628
BEL;1990;457;280;7715;0.19911
BEL;1991;472;288;7719;0.19676
BEL;1992;484;301;7717;0.19617
BEL;1993;515;316;7725;0.19481
BEL;1994;541;321;7610;0.19181
BEL;1995;571;332;7617;0.18915
BEL;1996;596;330;7453;0.18409
BEL;1997;606;337;7397;0.1811
BEL;1998;614;338;7311;0.17813
BEL;1999;606;339;7307;0.17487
BEL;2000;568;338;7216;0.17038
BEL;2001;550;340;7145;0.16672
BEL;2002;543;343;7141;0.16482
BEL;2003;525;345;7011;0.161
BEL;2004;528;343;6968;0.15774
BEL;2005;539;345;6929;0.15541
BEL;2006;556;341;6799;0.15177
BEL;2007;584;345;6757;0.15013
BEL;2008;626;339;6516;0.14631
BEL;2009;663;364;7154;0.15144
BEL;2010;704;376;7486;0.15331
BEL;2011;746;385;7700;0.15351
BEL;2012;784;399;7975;0.15457
BEL;2013;815;404;8072;0.15397
BEL;2014;835;403;8023;0.15053
BEL;2015;857;408;7996;0.14953
BEL;2016;862;400;7906;0.14641
BEL;2017;861;399;7858;0.14504
BEL;2018;861;398;7848;0.14406
BEL;2019;865;400;7896;0.14386
BLZ;1990;6;1;10;0.0957
BLZ;1991;6;1;10;0.09264
BLZ;1992;6;1;10;0.0922
BLZ;1993;6;1;10;0.09275
BLZ;1994;6;1;11;0.09546
BLZ;1995;6;1;12;0.09967
BLZ;1996;6;1;14;0.10617
BLZ;1997;5;2;16;0.11504
BLZ;1998;5;2;18;0.12253
BLZ;1999;5;2;19;0.1277
BLZ;2000;5;2;20;0.129
BLZ;2001;4;2;19;0.12377
BLZ;2002;4;2;19;0.11908
BLZ;2003;4;2;19;0.11701
BLZ;2004;4;2;20;0.11718
BLZ;2005;4;2;20;0.11569
BLZ;2006;5;2;21;0.11668
BLZ;2007;5;2;22;0.11449
BLZ;2008;5;2;22;0.11052
BLZ;2009;5;2;23;0.10974
BLZ;2010;5;2;24;0.11003
BLZ;2011;6;3;25;0.10888
BLZ;2012;6;3;25;0.10759
BLZ;2013;6;3;27;0.10759
BLZ;2014;7;3;28;0.1083
BLZ;2015;7;3;30;0.10849
BLZ;2016;7;3;31;0.10725
BLZ;2017;8;3;33;0.1072
BLZ;2018;8;4;35;0.10914
BLZ;2019;9;4;37;0.10941
BEN;1990;144;26;205;0.10134
BEN;1991;149;27;209;0.10113
BEN;1992;154;28;211;0.10077
BEN;1993;160;29;214;0.10053
BEN;1994;166;30;218;0.10106
BEN;1995;171;31;223;0.10158
BEN;1996;175;32;229;0.10194
BEN;1997;178;33;232;0.10148
BEN;1998;179;34;238;0.10133
BEN;1999;178;35;244;0.10118
BEN;2000;177;36;254;0.10229
BEN;2001;176;37;263;0.1024
BEN;2002;174;39;275;0.10346
BEN;2003;174;40;285;0.10346
BEN;2004;175;41;294;0.10381
BEN;2005;176;42;302;0.10395
BEN;2006;179;43;313;0.10472
BEN;2007;182;44;321;0.10454
BEN;2008;187;46;337;0.10569
BEN;2009;193;49;354;0.10692
BEN;2010;200;51;368;0.10806
BEN;2011;207;53;385;0.10901
BEN;2012;212;55;398;0.10892
BEN;2013;218;57;413;0.10848
BEN;2014;223;59;426;0.10759
BEN;2015;228;61;438;0.10718
BEN;2016;234;63;452;0.10665
BEN;2017;242;66;471;0.10704
BEN;2018;247;68;486;0.10596
BEN;2019;255;70;508;0.10596
BMU;1990;5;2;24;0.20445
BMU;1991;5;2;24;0.20039
BMU;1992;4;2;23;0.19224
BMU;1993;4;2;23;0.19153
BMU;1994;4;2;23;0.18771
BMU;1995;4;2;22;0.18053
BMU;1996;3;2;23;0.18082
BMU;1997;3;2;22;0.17462
BMU;1998;2;2;22;0.17127
BMU;1999;2;2;23;0.16999
BMU;2000;2;2;23;0.1701
BMU;2001;2;2;23;0.16533
BMU;2002;2;2;24;0.16385
BMU;2003;2;2;24;0.16026
BMU;2004;2;2;24;0.15532
BMU;2005;2;2;24;0.15218
BMU;2006;2;2;25;0.15092
BMU;2007;2;2;25;0.14818
BMU;2008;2;2;26;0.14771
BMU;2009;2;2;27;0.14703
BMU;2010;2;2;27;0.14565
BMU;2011;2;2;27;0.14316
BMU;2012;2;2;28;0.14206
BMU;2013;2;2;28;0.14086
BMU;2014;2;3;29;0.14042
BMU;2015;2;3;29;0.13901
BMU;2016;3;3;30;0.13769
BMU;2017;3;3;30;0.13723
BMU;2018;3;3;31;0.13682
BMU;2019;3;3;32;0.13624
BTN;1990;6;14;15;0.07912
BTN;1991;6;14;16;0.07952
BTN;1992;6;14;16;0.07946
BTN;1993;7;15;17;0.07959
BTN;1994;7;15;17;0.07955
BTN;1995;7;15;18;0.07976
BTN;1996;8;15;19;0.07903
BTN;1997;8;16;19;0.0796
BTN;1998;8;16;20;0.07998
BTN;1999;9;16;21;0.07891
BTN;2000;9;17;22;0.08022
BTN;2001;10;17;23;0.07976
BTN;2002;10;17;24;0.07928
BTN;2003;10;17;25;0.07988
BTN;2004;11;18;26;0.07996
BTN;2005;11;18;27;0.08007
BTN;2006;12;18;28;0.07981
BTN;2007;12;19;29;0.08076
BTN;2008;12;19;30;0.08125
BTN;2009;13;20;32;0.08198
BTN;2010;13;21;33;0.08259
BTN;2011;14;21;34;0.08309
BTN;2012;14;22;35;0.08349
BTN;2013;15;23;37;0.08397
BTN;2014;16;23;38;0.08444
BTN;2015;16;24;39;0.08487
BTN;2016;16;24;40;0.08521
BTN;2017;17;25;41;0.08554
BTN;2018;17;26;43;0.0862
BTN;2019;18;27;44;0.08663
BOL;1990;169;42;426;0.17015
BOL;1991;174;43;440;0.17033
BOL;1992;179;45;454;0.17097
BOL;1993;186;46;468;0.17116
BOL;1994;191;47;480;0.16999
BOL;1995;197;49;499;0.16985
BOL;1996;203;50;514;0.16809
BOL;1997;211;53;545;0.16964
BOL;1998;218;55;567;0.16863
BOL;1999;225;57;585;0.16716
BOL;2000;226;59;609;0.16655
BOL;2001;235;61;629;0.16528
BOL;2002;243;63;651;0.16464
BOL;2003;252;65;674;0.16323
BOL;2004;261;67;695;0.16198
BOL;2005;267;69;716;0.16138
BOL;2006;277;72;742;0.16088
BOL;2007;287;75;772;0.1613
BOL;2008;296;77;800;0.16127
BOL;2009;307;80;828;0.16135
BOL;2010;315;83;862;0.16183
BOL;2011;326;86;900;0.16273
BOL;2012;338;89;936;0.16325
BOL;2013;350;92;967;0.16329
BOL;2014;361;94;981;0.16199
BOL;2015;374;97;1023;0.16301
BOL;2016;387;102;1086;0.16537
BOL;2017;400;106;1125;0.16564
BOL;2018;414;110;1173;0.16665
BOL;2019;427;114;1217;0.16712
BIH;1990;233;70;1615;0.14344
BIH;1991;249;78;1781;0.15162
BIH;1992;254;78;1786;0.15069
BIH;1993;261;79;1823;0.1509
BIH;1994;267;79;1839;0.15016
BIH;1995;272;79;1852;0.14904
BIH;1996;275;79;1877;0.14722
BIH;1997;280;80;1916;0.14629
BIH;1998;278;78;1908;0.14131
BIH;1999;276;79;1957;0.14174
BIH;2000;294;83;2047;0.14515
BIH;2001;319;85;2097;0.15031
BIH;2002;351;86;2158;0.156
BIH;2003;380;87;2184;0.15902
BIH;2004;400;86;2175;0.15967
BIH;2005;424;90;2292;0.16486
BIH;2006;437;89;2263;0.1634
BIH;2007;461;93;2384;0.16986
BIH;2008;459;90;2290;0.16298
BIH;2009;466;90;2305;0.1625
BIH;2010;472;90;2294;0.16106
BIH;2011;479;91;2307;0.16073
BIH;2012;475;90;2280;0.15937
BIH;2013;476;91;2307;0.16087
BIH;2014;476;92;2319;0.16184
BIH;2015;484;95;2360;0.16456
BIH;2016;483;96;2334;0.16278
BIH;2017;482;96;2348;0.16185
BIH;2018;482;97;2374;0.16229
BIH;2019;481;98;2390;0.16197
BWA;1990;6;18;109;0.13362
BWA;1991;6;20;116;0.13726
BWA;1992;7;21;125;0.14203
BWA;1993;8;23;133;0.14681
BWA;1994;9;25;144;0.15251
BWA;1995;11;28;154;0.15824
BWA;1996;12;30;165;0.16244
BWA;1997;14;32;175;0.16591
BWA;1998;15;34;183;0.17038
BWA;1999;16;36;191;0.17443
BWA;2000;17;38;198;0.17915
BWA;2001;17;39;203;0.18194
BWA;2002;17;40;207;0.18362
BWA;2003;17;40;207;0.18188
BWA;2004;17;39;204;0.17645
BWA;2005;16;39;201;0.16985
BWA;2006;16;39;202;0.16611
BWA;2007;16;38;202;0.16192
BWA;2008;17;39;207;0.16215
BWA;2009;17;40;212;0.16111
BWA;2010;17;41;220;0.16162
BWA;2011;18;42;228;0.16221
BWA;2012;18;43;235;0.16133
BWA;2013;19;44;243;0.1611
BWA;2014;19;45;252;0.16096
BWA;2015;20;46;260;0.16014
BWA;2016;20;47;266;0.15835
BWA;2017;21;49;276;0.15823
BWA;2018;21;50;287;0.15841
BWA;2019;22;52;298;0.15795
BRA;1990;1830;2428;15661;0.13368
