c_id;date;percent_anxiety;percent_druguse;percent_depression;percent_alcohol
VEN;2009;3.97;0.44;3.32;1.66
VEN;2010;3.99;0.44;3.32;1.67
VEN;2011;4.01;0.44;3.32;1.67
VEN;2012;4.04;0.43;3.33;1.66
VEN;2013;4.07;0.43;3.33;1.65
VEN;2014;4.1;0.43;3.34;1.65
VEN;2015;4.12;0.43;3.34;1.64
VEN;2016;4.15;0.43;3.35;1.57
VEN;2017;4.17;0.43;3.36;1.51
VEN;2018;4.18;0.43;3.36;1.52
VEN;2019;4.18;0.43;3.36;1.58
VNM;1990;2.3;0.56;2.66;0.92
VNM;1991;2.3;0.57;2.65;0.93
VNM;1992;2.3;0.57;2.64;0.93
VNM;1993;2.3;0.57;2.63;0.94
VNM;1994;2.3;0.57;2.63;0.94
VNM;1995;2.3;0.57;2.62;0.95
VNM;1996;2.3;0.58;2.62;0.96
VNM;1997;2.3;0.58;2.62;0.98
VNM;1998;2.31;0.58;2.63;0.99
VNM;1999;2.31;0.58;2.63;1.01
VNM;2000;2.3;0.58;2.63;1.02
VNM;2001;2.28;0.58;2.63;1.02
VNM;2002;2.22;0.58;2.63;1.03
VNM;2003;2.15;0.58;2.62;1.03
VNM;2004;2.09;0.58;2.62;1.04
VNM;2005;2.06;0.58;2.62;1.04
VNM;2006;2.06;0.59;2.61;1.06
VNM;2007;2.07;0.59;2.6;1.1
VNM;2008;2.07;0.59;2.6;1.15
VNM;2009;2.07;0.59;2.59;1.19
VNM;2010;2.08;0.6;2.58;1.21
VNM;2011;2.11;0.6;2.58;1.22
VNM;2012;2.18;0.6;2.57;1.23
VNM;2013;2.27;0.61;2.57;1.23
VNM;2014;2.35;0.61;2.57;1.24
VNM;2015;2.38;0.61;2.58;1.24
VNM;2016;2.38;0.62;2.58;1.24
VNM;2017;2.38;0.62;2.58;1.25
VNM;2018;2.38;0.62;2.58;1.26
VNM;2019;2.39;0.62;2.58;1.28
OWID_WRL;1990;3.92;0.71;3.6;1.62
OWID_WRL;1991;3.91;0.72;3.64;1.62
OWID_WRL;1992;3.91;0.72;3.67;1.63
OWID_WRL;1993;3.9;0.72;3.7;1.63
OWID_WRL;1994;3.9;0.72;3.71;1.63
OWID_WRL;1995;3.9;0.72;3.72;1.62
OWID_WRL;1996;3.9;0.72;3.72;1.62
OWID_WRL;1997;3.92;0.72;3.72;1.61
OWID_WRL;1998;3.95;0.72;3.71;1.61
OWID_WRL;1999;3.97;0.72;3.7;1.6
OWID_WRL;2000;3.99;0.71;3.7;1.59
OWID_WRL;2001;3.98;0.72;3.7;1.58
OWID_WRL;2002;3.97;0.72;3.71;1.56
OWID_WRL;2003;3.95;0.73;3.72;1.54
OWID_WRL;2004;3.93;0.73;3.72;1.52
OWID_WRL;2005;3.92;0.74;3.73;1.51
OWID_WRL;2006;3.93;0.73;3.71;1.49
OWID_WRL;2007;3.94;0.73;3.66;1.48
OWID_WRL;2008;3.96;0.72;3.61;1.46
OWID_WRL;2009;3.98;0.72;3.57;1.45
OWID_WRL;2010;3.98;0.71;3.55;1.43
OWID_WRL;2011;3.97;0.72;3.55;1.43
OWID_WRL;2012;3.95;0.72;3.56;1.42
OWID_WRL;2013;3.93;0.72;3.56;1.41
OWID_WRL;2014;3.91;0.72;3.57;1.41
OWID_WRL;2015;3.91;0.72;3.57;1.41
OWID_WRL;2016;3.92;0.74;3.58;1.4
OWID_WRL;2017;3.94;0.75;3.58;1.4
OWID_WRL;2018;3.94;0.75;3.59;1.39
OWID_WRL;2019;3.94;0.74;3.59;1.38
YEM;1990;4.86;0.25;4.95;0.43
YEM;1991;4.87;0.25;4.96;0.43
YEM;1992;4.87;0.25;4.97;0.43
YEM;1993;4.87;0.25;4.98;0.43
YEM;1994;4.87;0.25;4.99;0.43
YEM;1995;4.87;0.25;4.99;0.42
YEM;1996;4.87;0.25;5;0.42
YEM;1997;4.88;0.25;5.01;0.42
YEM;1998;4.88;0.26;5.02;0.42
YEM;1999;4.88;0.26;5.03;0.42
YEM;2000;4.89;0.26;5.03;0.42
YEM;2001;4.89;0.26;5.03;0.42
YEM;2002;4.9;0.26;5.03;0.42
YEM;2003;4.91;0.27;5.03;0.41
YEM;2004;4.92;0.27;5.03;0.41
YEM;2005;4.92;0.27;5.03;0.41
YEM;2006;4.92;0.28;5.03;0.41
YEM;2007;4.92;0.28;5.03;0.41
YEM;2008;4.92;0.28;5.03;0.41
YEM;2009;4.92;0.29;5.02;0.41
YEM;2010;4.92;0.29;5.02;0.41
YEM;2011;4.92;0.3;5.03;0.41
YEM;2012;4.92;0.3;5.03;0.4
YEM;2013;4.92;0.31;5.03;0.4
YEM;2014;4.92;0.31;5.03;0.4
YEM;2015;4.92;0.31;5.04;0.4
YEM;2016;4.91;0.31;5.03;0.4
YEM;2017;4.9;0.31;5.02;0.4
YEM;2018;4.91;0.31;5.03;0.4
YEM;2019;4.93;0.31;5.04;0.4
ZMB;1990;3.78;0.44;4.25;1.57
ZMB;1991;3.78;0.43;4.26;1.57
ZMB;1992;3.79;0.42;4.28;1.57
ZMB;1993;3.79;0.4;4.28;1.58
ZMB;1994;3.79;0.39;4.29;1.58
ZMB;1995;3.79;0.39;4.29;1.58
ZMB;1996;3.79;0.39;4.29;1.58
ZMB;1997;3.8;0.38;4.27;1.59
ZMB;1998;3.8;0.38;4.25;1.59
ZMB;1999;3.81;0.38;4.23;1.59
ZMB;2000;3.81;0.38;4.22;1.59
ZMB;2001;3.82;0.37;4.22;1.59
ZMB;2002;3.82;0.37;4.22;1.58
ZMB;2003;3.83;0.37;4.23;1.58
ZMB;2004;3.84;0.37;4.23;1.57
ZMB;2005;3.84;0.37;4.23;1.56
ZMB;2006;3.85;0.37;4.22;1.55
ZMB;2007;3.85;0.37;4.2;1.54
ZMB;2008;3.86;0.37;4.18;1.53
ZMB;2009;3.87;0.37;4.16;1.52
ZMB;2010;3.88;0.37;4.15;1.52
ZMB;2011;3.9;0.37;4.16;1.52
ZMB;2012;3.93;0.37;4.18;1.52
ZMB;2013;3.97;0.37;4.22;1.53
ZMB;2014;4;0.37;4.25;1.53
ZMB;2015;4.03;0.37;4.27;1.53
ZMB;2016;4.05;0.36;4.28;1.53
ZMB;2017;4.06;0.34;4.29;1.53
ZMB;2018;4.06;0.34;4.3;1.54
ZMB;2019;4.05;0.34;4.3;1.56
ZWE;1990;3.22;0.7;3.39;1.76
ZWE;1991;3.22;0.71;3.39;1.76
ZWE;1992;3.23;0.71;3.4;1.77
ZWE;1993;3.24;0.71;3.41;1.77
ZWE;1994;3.24;0.71;3.41;1.78
ZWE;1995;3.25;0.71;3.42;1.78
ZWE;1996;3.26;0.71;3.42;1.8
ZWE;1997;3.27;0.7;3.41;1.82
ZWE;1998;3.29;0.69;3.41;1.84
ZWE;1999;3.3;0.68;3.4;1.86
ZWE;2000;3.3;0.68;3.41;1.86
ZWE;2001;3.31;0.67;3.42;1.86
ZWE;2002;3.31;0.66;3.43;1.86
ZWE;2003;3.31;0.66;3.45;1.86
ZWE;2004;3.31;0.65;3.46;1.86
ZWE;2005;3.31;0.64;3.47;1.85
ZWE;2006;3.3;0.64;3.47;1.85
ZWE;2007;3.3;0.63;3.46;1.83
ZWE;2008;3.3;0.63;3.46;1.82
ZWE;2009;3.29;0.62;3.45;1.8
ZWE;2010;3.29;0.62;3.45;1.79
ZWE;2011;3.29;0.61;3.46;1.78
ZWE;2012;3.3;0.61;3.48;1.77
ZWE;2013;3.3;0.6;3.51;1.76
ZWE;2014;3.31;0.6;3.53;1.75
ZWE;2015;3.32;0.6;3.55;1.73
ZWE;2016;3.32;0.6;3.56;1.69
ZWE;2017;3.33;0.61;3.56;1.65
ZWE;2018;3.32;0.61;3.56;1.69
ZWE;2019;3.28;0.61;3.55;1.78
