c_id;date;death_amount;death_percent
AFG;1990;37231;21.33
AFG;1991;38315;21.01
AFG;1992;41172;21.19
AFG;1993;44488;21.37
AFG;1994;46634;21.09
AFG;1995;47566;21.28
AFG;1996;48617;21.47
AFG;1997;49703;21.38
AFG;1998;49746;20.64
AFG;1999;49349;21.55
AFG;2000;48763;21.5
AFG;2001;48660;21.42
AFG;2002;47732;21.27
AFG;2003;48687;21.67
AFG;2004;48337;21.65
AFG;2005;47107;21.39
AFG;2006;45691;21.04
AFG;2007;44161;20.71
AFG;2008;42696;20.49
AFG;2009;41348;20.27
AFG;2010;40545;19.99
AFG;2011;39893;19.78
AFG;2012;39363;19.5
AFG;2013;39187;19.31
AFG;2014;38711;18.81
AFG;2015;38227;18.38
AFG;2016;37865;17.94
AFG;2017;37535;17.98
AFG;2018;37160;16.53
AFG;2019;37033;16.61
ALB;1990;2965;17.65
ALB;1991;3038;17.61
ALB;1992;2928;17.43
ALB;1993;2800;17.17
ALB;1994;2632;16.88
ALB;1995;2660;16.79
ALB;1996;2685;16.59
ALB;1997;2686;15.08
ALB;1998;2661;15.97
ALB;1999;2611;15.63
ALB;2000;2537;15.27
ALB;2001;2416;14.87
ALB;2002;2481;14.63
ALB;2003;2595;14.39
ALB;2004;2563;14
ALB;2005;2474;13.6
ALB;2006;2315;13.1
ALB;2007;2192;12.63
ALB;2008;2199;12.27
ALB;2009;2150;11.93
ALB;2010;2130;11.55
ALB;2011;2157;11.28
ALB;2012;2161;10.99
ALB;2013;2176;10.74
ALB;2014;2214;10.51
ALB;2015;2248;10.27
ALB;2016;2253;10.06
ALB;2017;2260;9.88
ALB;2018;2268;9.72
ALB;2019;2276;9.54
DZA;1990;14223;10.9
DZA;1991;14437;10.96
DZA;1992;14648;10.99
DZA;1993;14899;11.03
DZA;1994;15168;11.01
DZA;1995;15368;11.05
DZA;1996;15558;11.2
DZA;1997;15818;11.17
DZA;1998;16020;11.31
DZA;1999;16478;11.58
DZA;2000;16634;11.56
DZA;2001;16673;11.51
DZA;2002;16651;11.42
DZA;2003;16588;11.23
DZA;2004;16605;11.2
DZA;2005;16605;11.06
DZA;2006;16651;10.92
DZA;2007;16694;10.76
DZA;2008;16748;10.62
DZA;2009;16923;10.52
DZA;2010;17155;10.48
DZA;2011;17633;10.51
DZA;2012;18170;10.58
DZA;2013;18803;10.68
DZA;2014;19530;10.77
DZA;2015;20168;10.8
DZA;2016;20400;10.7
DZA;2017;20756;10.63
DZA;2018;21459;10.66
DZA;2019;22162;10.73
ASM;1990;15;7.18
ASM;1991;15;6.86
ASM;1992;15;6.56
ASM;1993;15;6.29
ASM;1994;15;5.99
ASM;1995;14;5.72
ASM;1996;14;5.53
ASM;1997;14;5.39
ASM;1998;14;5.26
ASM;1999;14;5.14
ASM;2000;14;4.96
ASM;2001;14;4.81
ASM;2002;14;4.66
ASM;2003;14;4.45
ASM;2004;13;4.39
ASM;2005;13;4.32
ASM;2006;14;4.31
ASM;2007;14;4.28
ASM;2008;14;4.27
ASM;2009;14;3.98
ASM;2010;14;4.21
ASM;2011;14;4.14
ASM;2012;14;4.04
ASM;2013;14;3.93
ASM;2014;14;3.83
ASM;2015;14;3.77
ASM;2016;14;3.73
ASM;2017;14;3.7
ASM;2018;14;3.65
ASM;2019;14;3.52
AND;1990;10;3.99
AND;1991;10;3.86
AND;1992;11;3.73
AND;1993;11;3.64
AND;1994;12;3.61
AND;1995;12;3.64
AND;1996;12;3.63
AND;1997;13;3.63
AND;1998;13;3.65
AND;1999;14;3.71
AND;2000;14;3.72
AND;2001;15;3.66
AND;2002;15;3.6
AND;2003;15;3.47
AND;2004;15;3.38
AND;2005;15;3.28
AND;2006;15;3.22
AND;2007;15;3.12
AND;2008;15;3.04
AND;2009;16;3
AND;2010;16;2.96
AND;2011;15;2.92
AND;2012;15;2.86
AND;2013;15;2.81
AND;2014;15;2.72
AND;2015;15;2.61
AND;2016;14;2.37
AND;2017;13;2.17
AND;2018;13;2.19
AND;2019;14;2.17
AGO;1990;20506;13.41
AGO;1991;20780;13.52
AGO;1992;21074;13.41
AGO;1993;21537;12.83
AGO;1994;21903;13.22
AGO;1995;22063;13.29
AGO;1996;21939;13.11
AGO;1997;21920;12.84
AGO;1998;22098;12.33
AGO;1999;22116;12.62
AGO;2000;22005;12.63
AGO;2001;21690;12.48
AGO;2002;21253;12.47
AGO;2003;20977;12.42
AGO;2004;21140;12.43
AGO;2005;20632;12.29
AGO;2006;20308;12.19
AGO;2007;19830;12.08
AGO;2008;19415;12.01
AGO;2009;18852;11.87
AGO;2010;18450;11.73
AGO;2011;17903;11.52
AGO;2012;17399;11.28
AGO;2013;16745;11
AGO;2014;15972;10.7
AGO;2015;15515;10.44
AGO;2016;14974;10.07
AGO;2017;14588;9.79
AGO;2018;14419;9.63
AGO;2019;14384;9.52
ATG;1990;26;6.17
ATG;1991;27;6.16
ATG;1992;27;6.15
ATG;1993;29;6.15
ATG;1994;29;6.11
ATG;1995;29;6.07
ATG;1996;27;6.02
ATG;1997;26;5.6
ATG;1998;26;5.91
ATG;1999;26;5.82
ATG;2000;25;5.69
ATG;2001;25;5.61
ATG;2002;24;5.45
ATG;2003;24;5.31
ATG;2004;23;5.16
ATG;2005;23;5.08
ATG;2006;24;5.04
ATG;2007;26;5.03
ATG;2008;26;5.03
ATG;2009;25;4.96
ATG;2010;25;4.96
ATG;2011;26;4.97
ATG;2012;26;4.99
ATG;2013;27;5.06
ATG;2014;29;5.11
ATG;2015;29;5.09
ATG;2016;29;4.93
ATG;2017;29;4.79
ATG;2018;29;4.81
ATG;2019;30;4.89
ARG;1990;15552;6.06
ARG;1991;15388;5.98
ARG;1992;15447;5.91
ARG;1993;15188;5.8
ARG;1994;14750;5.67
ARG;1995;14722;5.56
ARG;1996;14607;5.42
ARG;1997;14420;5.25
ARG;1998;14388;5.11
ARG;1999;14221;4.96
ARG;2000;13504;4.78
ARG;2001;13293;4.64
ARG;2002;13271;4.52
ARG;2003;13169;4.42
ARG;2004;12668;4.31
ARG;2005;12378;4.24
ARG;2006;12382;4.2
ARG;2007;12777;4.21
ARG;2008;12462;4.15
ARG;2009;12583;4.15
ARG;2010;12889;4.15
ARG;2011;13162;4.18
ARG;2012;13401;4.21
ARG;2013;13656;4.23
ARG;2014;13815;4.24
ARG;2015;14142;4.25
ARG;2016;14358;4.14
ARG;2017;13858;3.95
ARG;2018;13697;3.93
ARG;2019;13778;3.91
ARM;1990;3164;13.62
ARM;1991;3314;13.72
ARM;1992;3638;13.83
ARM;1993;3787;13.83
ARM;1994;3613;13.75
ARM;1995;3597;13.85
ARM;1996;3628;13.88
ARM;1997;3495;13.77
ARM;1998;3463;13.7
ARM;1999;3494;13.71
ARM;2000;3478;13.65
ARM;2001;3545;13.54
ARM;2002;3581;13.41
ARM;2003;3628;13.25
ARM;2004;3573;13.02
ARM;2005;3609;12.87
ARM;2006;3665;12.78
ARM;2007;3613;12.67
ARM;2008;3644;12.57
ARM;2009;3595;12.43
ARM;2010;3562;12.26
ARM;2011;3548;12.22
ARM;2012;3499;12.15
ARM;2013;3406;12.11
ARM;2014;3401;12.06
ARM;2015;3469;12.03
ARM;2016;3390;11.76
ARM;2017;3339;11.58
ARM;2018;3310;11.46
ARM;2019;3287;11.37
AUS;1990;2555;2.11
AUS;1991;2480;2.05
AUS;1992;2461;2
AUS;1993;2411;1.95
AUS;1994;2413;1.91
AUS;1995;2370;1.87
AUS;1996;2361;1.83
AUS;1997;2318;1.8
AUS;1998;2261;1.75
AUS;1999;2202;1.7
AUS;2000;2149;1.65
AUS;2001;2105;1.61
AUS;2002;2049;1.55
AUS;2003;1955;1.48
AUS;2004;1840;1.4
AUS;2005;1768;1.34
AUS;2006;1738;1.3
AUS;2007;1738;1.27
AUS;2008;1727;1.24
AUS;2009;1682;1.2
AUS;2010;1662;1.18
AUS;2011;1674;1.17
AUS;2012;1674;1.16
AUS;2013;1686;1.16
AUS;2014;1725;1.15
AUS;2015;1761;1.14
AUS;2016;1725;1.11
AUS;2017;1697;1.06
AUS;2018;1812;1.09
AUS;2019;1907;1.11
AUT;1990;5410;6.31
AUT;1991;5398;6.31
AUT;1992;5324;6.27
AUT;1993;5230;6.22
AUT;1994;5075;6.13
AUT;1995;5022;6.08
AUT;1996;4922;6
AUT;1997;4709;5.84
AUT;1998;4515;5.66
AUT;1999;4340;5.47
AUT;2000;4165;5.29
AUT;2001;4004;5.17
AUT;2002;3982;5.11
AUT;2003;3929;5.02
AUT;2004;3787;4.91
AUT;2005;3702;4.79
AUT;2006;3597;4.71
AUT;2007;3541;4.62
AUT;2008;3459;4.51
AUT;2009;3443;4.44
AUT;2010;3376;4.35
AUT;2011;3303;4.24
AUT;2012;3238;4.1
AUT;2013;3126;3.94
AUT;2014;3011;3.77
AUT;2015;2922;3.59
AUT;2016;2696;3.33
AUT;2017;2527;3.14
AUT;2018;2568;3.17
AUT;2019;2655;3.22
AZE;1990;7968;14.16
AZE;1991;8329;14.31
AZE;1992;8796;13.94
AZE;1993;9166;14.19
AZE;1994;9443;14.21
AZE;1995;9312;14.62
AZE;1996;9100;14.7
AZE;1997;8748;14.4
AZE;1998;8498;14.04
AZE;1999;8296;13.64
AZE;2000;8077;13.24
AZE;2001;7842;12.83
AZE;2002;7768;12.42
AZE;2003;7812;12.02
AZE;2004;7767;11.63
AZE;2005;7920;11.52
AZE;2006;8006;11.49
AZE;2007;7999;11.48
AZE;2008;8103;11.43
AZE;2009;8177;11.38
AZE;2010;8250;11.31
AZE;2011;8379;11.28
AZE;2012;8487;11.27
AZE;2013;8563;11.25
AZE;2014;8673;11.23
AZE;2015;8699;11.2
AZE;2016;8695;11.01
AZE;2017;8696;10.84
AZE;2018;8559;10.83
AZE;2019;8643;10.87
BHS;1990;68;5.11
BHS;1991;69;5.05
BHS;1992;70;4.97
BHS;1993;72;4.88
BHS;1994;73;4.81
BHS;1995;74;4.8
BHS;1996;78;4.79
BHS;1997;77;4.8
BHS;1998;78;4.8
BHS;1999;81;4.68
BHS;2000;79;4.55
BHS;2001;80;4.48
BHS;2002;78;4.36
BHS;2003;78;4.35
BHS;2004;78;4.3
BHS;2005;76;4.25
BHS;2006;77;4.15
BHS;2007;75;4.05
BHS;2008;77;3.96
BHS;2009;80;3.91
BHS;2010;81;3.86
BHS;2011;83;3.84
BHS;2012;85;3.85
BHS;2013;87;3.88
BHS;2014;90;3.9
BHS;2015;95;3.91
BHS;2016;95;3.86
BHS;2017;95;3.76
BHS;2018;98;3.78
BHS;2019;102;3.71
BHR;1990;321;17.63
BHR;1991;327;17.39
BHR;1992;329;17.2
BHR;1993;326;17
BHR;1994;327;16.9
BHR;1995;333;16.86
BHR;1996;341;16.85
BHR;1997;345;16.85
BHR;1998;353;16.92
BHR;1999;363;16.99
BHR;2000;340;16.33
BHR;2001;318;16.34
BHR;2002;357;16.62
BHR;2003;398;16.84
BHR;2004;411;16.75
BHR;2005;417;16.61
BHR;2006;418;16.34
BHR;2007;419;16.3
BHR;2008;423;16.07
BHR;2009;427;15.78
BHR;2010;435;15.56
BHR;2011;443;15.37
BHR;2012;451;15.26
BHR;2013;458;15.13
BHR;2014;472;15.05
BHR;2015;499;15.09
BHR;2016;527;15.02
BHR;2017;561;14.86
BHR;2018;594;14.73
BHR;2019;638;14.67
BGD;1990;189795;18.82
BGD;1991;179652;16.91
BGD;1992;176502;18.89
BGD;1993;172532;19.06
BGD;1994;168986;19.22
BGD;1995;168346;19.45
BGD;1996;164776;19.64
BGD;1997;161147;19.74
BGD;1998;158852;19.9
BGD;1999;157848;20.13
BGD;2000;159196;20.46
BGD;2001;158355;20.67
BGD;2002;160499;20.98
BGD;2003;162577;21.28
BGD;2004;163094;21.51
BGD;2005;165735;21.78
BGD;2006;168250;21.98
BGD;2007;168350;21.96
BGD;2008;165928;21.94
BGD;2009;165123;21.85
BGD;2010;166128;21.79
BGD;2011;158413;21.53
BGD;2012;152624;21.33
BGD;2013;153263;21.2
BGD;2014;157813;21.13
BGD;2015;158098;20.97
BGD;2016;160162;20.71
BGD;2017;167502;20.56
BGD;2018;170422;20.46
BGD;2019;173515;20.33
BRB;1990;152;6.55
BRB;1991;151;6.56
BRB;1992;155;6.53
BRB;1993;157;6.49
BRB;1994;158;6.46
BRB;1995;157;6.43
BRB;1996;155;6.39
BRB;1997;155;6.36
BRB;1998;151;6.28
BRB;1999;145;6.15
BRB;2000;145;6.03
BRB;2001;139;5.86
BRB;2002;140;5.74
BRB;2003;141;5.61
BRB;2004;138;5.42
BRB;2005;133;5.32
BRB;2006;133;5.29
BRB;2007;133;5.3
BRB;2008;132;5.26
BRB;2009;129;5.2
BRB;2010;130;5.16
BRB;2011;134;5.21
BRB;2012;138;5.29
BRB;2013;145;5.43
BRB;2014;152;5.55
BRB;2015;157;5.6
BRB;2016;157;5.47
BRB;2017;158;5.35
BRB;2018;164;5.38
BRB;2019;175;5.46
BLR;1990;11708;10.36
BLR;1991;12025;10.21
BLR;1992;12256;10.05
BLR;1993;13289;10.01
BLR;1994;13313;9.86
BLR;1995;13698;9.82
BLR;1996;13472;9.72
BLR;1997;13518;9.56
BLR;1998;13614;9.42
BLR;1999;13884;9.34
BLR;2000;13133;9.26
BLR;2001;13685;9.26
BLR;2002;14275;9.24
BLR;2003;13770;9.16
BLR;2004;13418;9.09
BLR;2005;13607;9.07
BLR;2006;13179;9.03
BLR;2007;12636;9.04
BLR;2008;12704;9.08
BLR;2009;12891;9.14
BLR;2010;13004;9.14
BLR;2011;13076;9.05
BLR;2012;11458;8.75
BLR;2013;10926;8.43
BLR;2014;10345;8.07
BLR;2015;9701;7.71
BLR;2016;9051;7.18
BLR;2017;8670;6.82
BLR;2018;8541;6.79
BLR;2019;8570;6.78
BEL;1990;7212;6.7
BEL;1991;7015;6.56
BEL;1992;6832;6.37
BEL;1993;6804;6.29
BEL;1994;6629;6.17
BEL;1995;6581;6.12
BEL;1996;6425;6
BEL;1997;6231;5.84
BEL;1998;6101;5.72
BEL;1999;5918;5.54
BEL;2000;5745;5.37
BEL;2001;5496;5.17
BEL;2002;5485;5.12
BEL;2003;5320;4.97
BEL;2004;5069;4.83
BEL;2005;4929;4.7
BEL;2006;4800;4.63
BEL;2007;4854;4.64
BEL;2008;4922;4.66
BEL;2009;4990;4.7
BEL;2010;4962;4.66
BEL;2011;4815;4.5
BEL;2012;4627;4.25
BEL;2013;4317;3.96
BEL;2014;3955;3.68
BEL;2015;3806;3.48
BEL;2016;3668;3.36
BEL;2017;3660;3.32
BEL;2018;3733;3.32
BEL;2019;3787;3.31
BLZ;1990;83;10.37
BLZ;1991;79;9.9
BLZ;1992;77;9.78
BLZ;1993;77;9.55
BLZ;1994;78;9.35
BLZ;1995;81;9.3
BLZ;1996;86;9.23
BLZ;1997;93;9.19
BLZ;1998;98;9.08
BLZ;1999;103;9.11
BLZ;2000;106;8.95
BLZ;2001;98;8.51
BLZ;2002;94;8.3
BLZ;2003;93;8.16
BLZ;2004;93;8
BLZ;2005;92;7.85
BLZ;2006;93;7.71
BLZ;2007;91;7.48
BLZ;2008;88;7.17
BLZ;2009;89;7.01
BLZ;2010;92;6.9
BLZ;2011;94;6.9
BLZ;2012;96;6.96
BLZ;2013;101;7.06
BLZ;2014;107;7.13
BLZ;2015;112;7.11
BLZ;2016;112;6.95
BLZ;2017;114;6.79
BLZ;2018;120;6.8
BLZ;2019;124;6.79
BEN;1990;9927;16.71
BEN;1991;9958;16.58
BEN;1992;9967;16.52
BEN;1993;9963;16.42
BEN;1994;10023;16.29
BEN;1995;10057;16.17
BEN;1996;10130;16.01
BEN;1997;10163;15.86
BEN;1998;10223;15.69
BEN;1999;10281;15.55
BEN;2000;10413;15.46
BEN;2001;10402;15.22
BEN;2002;10620;15.26
BEN;2003;10630;15.04
BEN;2004;10768;14.98
BEN;2005;10782;14.87
BEN;2006;10883;14.87
BEN;2007;10908;14.72
BEN;2008;11090;14.99
BEN;2009;11334;15.25
BEN;2010;11586;15.4
BEN;2011;11776;15.46
BEN;2012;12038;15.54
BEN;2013;12185;15.51
BEN;2014;12229;15.37
BEN;2015;12481;15.48
BEN;2016;12518;15.34
BEN;2017;12523;15.31
BEN;2018;12288;15.16
BEN;2019;12238;15.17
BMU;1990;22;4.44
BMU;1991;21;4.37
BMU;1992;20;4.25
BMU;1993;20;4.14
BMU;1994;19;4.05
BMU;1995;18;3.95
BMU;1996;18;3.79
BMU;1997;16;3.61
BMU;1998;15;3.39
BMU;1999;14;3.18
BMU;2000;14;2.92
BMU;2001;13;2.85
BMU;2002;12;2.73
BMU;2003;12;2.59
BMU;2004;11;2.52
BMU;2005;11;2.44
BMU;2006;11;2.32
BMU;2007;10;2.2
BMU;2008;9;2.06
BMU;2009;9;1.96
BMU;2010;9;1.86
BMU;2011;9;1.83
BMU;2012;9;1.76
BMU;2013;9;1.72
BMU;2014;9;1.69
BMU;2015;9;1.69
BMU;2016;9;1.72
BMU;2017;10;1.74
BMU;2018;10;1.69
BMU;2019;10;1.63
BTN;1990;833;17.74
BTN;1991;811;17.9
BTN;1992;781;18.01
BTN;1993;767;18.23
BTN;1994;758;18.29
BTN;1995;755;18.63
BTN;1996;752;18.85
BTN;1997;759;19.08
BTN;1998;758;19.26
BTN;1999;735;19.14
BTN;2000;740;18.69
BTN;2001;726;19.14
BTN;2002;707;18.93
BTN;2003;698;18.82
BTN;2004;683;18.59
BTN;2005;667;18.29
BTN;2006;649;17.89
BTN;2007;650;17.78
BTN;2008;641;17.46
BTN;2009;634;17.06
BTN;2010;631;16.94
BTN;2011;635;16.94
BTN;2012;642;16.96
BTN;2013;647;16.92
BTN;2014;650;16.78
BTN;2015;654;16.7
BTN;2016;653;16.52
BTN;2017;651;16.33
BTN;2018;653;16.18
BTN;2019;660;16.15
BOL;1990;8055;13.53
BOL;1991;7849;13.27
BOL;1992;7633;13.02
BOL;1993;7433;12.77
BOL;1994;7196;12.52
BOL;1995;7005;12.22
BOL;1996;6758;11.85
BOL;1997;6549;11.48
BOL;1998;6300;11.07
BOL;1999;6096;10.71
BOL;2000;5934;10.43
BOL;2001;5787;10.2
BOL;2002;5676;9.98
BOL;2003;5588;9.82
BOL;2004;5541;9.71
BOL;2005;5565;9.67
BOL;2006;5629;9.67
BOL;2007;5743;9.71
BOL;2008;5852;9.71
BOL;2009;5972;9.75
BOL;2010;6093;9.76
BOL;2011;6221;9.76
BOL;2012;6296;9.71
BOL;2013;6331;9.55
BOL;2014;6330;9.39
BOL;2015;6323;9.24
BOL;2016;6275;9.03
BOL;2017;6196;8.77
BOL;2018;6206;8.64
BOL;2019;6255;8.56
BIH;1990;5179;17.81
BIH;1991;5700;17.96
BIH;1992;5737;15.09
BIH;1993;5829;15.66
BIH;1994;5863;16.57
BIH;1995;5852;13.81
BIH;1996;5739;17.87
BIH;1997;5644;17.62
BIH;1998;5253;17.28
BIH;1999;5160;17.05
BIH;2000;5217;16.78
BIH;2001;5429;16.53
BIH;2002;5555;16.21
BIH;2003;5514;15.89
BIH;2004;5434;15.6
BIH;2005;5534;15.35
BIH;2006;5390;15.07
BIH;2007;5574;14.92
BIH;2008;5224;14.6
BIH;2009;5194;14.47
BIH;2010;5148;14.31
BIH;2011;5171;14.16
BIH;2012;5085;13.94
BIH;2013;5091;13.75
BIH;2014;5095;13.55
BIH;2015;5181;13.35
BIH;2016;4976;12.92
BIH;2017;4851;12.57
BIH;2018;4850;12.45
BIH;2019;4837;12.36
BWA;1990;1283;13.98
BWA;1991;1308;13.26
BWA;1992;1343;12.44
BWA;1993;1381;11.55
BWA;1994;1431;10.74
BWA;1995;1482;9.98
BWA;1996;1521;9.28
BWA;1997;1552;8.66
BWA;1998;1601;8.2
BWA;1999;1637;7.81
BWA;2000;1680;7.53
BWA;2001;1708;7.32
BWA;2002;1720;7.21
BWA;2003;1699;7.24
BWA;2004;1654;7.5
BWA;2005;1598;7.88
BWA;2006;1585;8.17
BWA;2007;1543;8.42
BWA;2008;1549;8.65
BWA;2009;1550;8.9
BWA;2010;1568;9.08
BWA;2011;1583;9.19
BWA;2012;1582;9.26
BWA;2013;1587;9.33
BWA;2014;1591;9.35
BWA;2015;1591;9.31
BWA;2016;1577;9.22
BWA;2017;1581;9.09
BWA;2018;1588;8.98
BWA;2019;1596;8.91
BRA;1990;86653;9.54
BRA;1991;82606;9.19
BRA;1992;80515;8.9
BRA;1993;79970;8.61
BRA;1994;77697;8.31
BRA;1995;75808;8.03
BRA;1996;74643;7.8
BRA;1997;72801;7.6
BRA;1998;72541;7.45
BRA;1999;71693;7.27
BRA;2000;70631;7.08
BRA;2001;70380;6.94
BRA;2002;70325;6.81
BRA;2003;70275;6.67
BRA;2004;69869;6.51
BRA;2005;68220;6.35
BRA;2006;68260;6.23
BRA;2007;68088;6.09
BRA;2008;67885;5.94
BRA;2009;67870;5.79
BRA;2010;67691;5.64
BRA;2011;67018;5.46
BRA;2012;64346;5.19
BRA;2013;61975;4.9
BRA;2014;59608;4.64
BRA;2015;58842;4.48
BRA;2016;59854;4.4
BRA;2017;58945;4.31
BRA;2018;60007;4.31
BRA;2019;60915;4.28
BRN;1990;37;3.72
BRN;1991;34;3.44
BRN;1992;32;3.18
BRN;1993;30;2.97
BRN;1994;27;2.73
BRN;1995;25;2.55
BRN;1996;24;2.42
BRN;1997;24;2.4
BRN;1998;23;2.29
BRN;1999;22;2.1
BRN;2000;21;1.98
BRN;2001;21;1.96
BRN;2002;22;1.94
BRN;2003;23;1.94
BRN;2004;23;1.9
BRN;2005;23;1.9
BRN;2006;23;1.85
BRN;2007;22;1.77
BRN;2008;21;1.67
BRN;2009;21;1.59
BRN;2010;21;1.56
BRN;2011;23;1.62
BRN;2012;26;1.79
BRN;2013;31;2.01
BRN;2014;35;2.18
BRN;2015;37;2.24
BRN;2016;36;2.07
BRN;2017;34;1.89
BRN;2018;36;1.96
BRN;2019;40;2.09
BGR;1990;16707;13.67
BGR;1991;16568;13.53
BGR;1992;16931;13.42
BGR;1993;17455;13.29
BGR;1994;18001;13.15
BGR;1995;18246;13.11
BGR;1996;18465;13.02
BGR;1997;18982;12.99
BGR;1998;18260;12.85
BGR;1999;17428;12.65
BGR;2000;17168;12.43
BGR;2001;16636;12.19
BGR;2002;16212;11.97
BGR;2003;15714;11.71
BGR;2004;15223;11.38
BGR;2005;15012;11.1
BGR;2006;14828;10.88
BGR;2007;14300;10.63
BGR;2008;13783;10.41
BGR;2009;13365;10.22
BGR;2010;13080;10.02
BGR;2011;12714;9.82
BGR;2012;12165;9.54
BGR;2013;11648;9.31
BGR;2014;11700;9.11
BGR;2015;11394;8.91
BGR;2016;11184;8.77
BGR;2017;11015;8.65
BGR;2018;11095;8.57
BGR;2019;11013;8.5
BFA;1990;19825;13.47
BFA;1991;19761;13.15
BFA;1992;19825;12.92
BFA;1993;19957;12.79
BFA;1994;20126;12.7
BFA;1995;20302;12.65
BFA;1996;20492;12.27
BFA;1997;20542;12.47
BFA;1998;20582;12.66
BFA;1999;20805;12.81
BFA;2000;21469;13.14
BFA;2001;21464;13.12
BFA;2002;21909;13.39
BFA;2003;21919;13.35
BFA;2004;22063;13.48
BFA;2005;22228;13.63
BFA;2006;22264;13.81
BFA;2007;22096;13.68
BFA;2008;22214;13.79
BFA;2009;22312;13.79
BFA;2010;22790;13.9
BFA;2011;23210;14.02
BFA;2012;23916;14.16
BFA;2013;24661;14.31
BFA;2014;25224;14.42
BFA;2015;26110;14.77
BFA;2016;26740;14.94
BFA;2017;27291;15.15
BFA;2018;27706;15.28
BFA;2019;27717;15.19
BDI;1990;11320;14.16
BDI;1991;11190;13.79
BDI;1992;10988;13.41
BDI;1993;11075;13.32
BDI;1994;11029;11.95
BDI;1995;10939;11.68
BDI;1996;10729;11.43
BDI;1997;10527;11.27
BDI;1998;10350;11.39
BDI;1999;10141;11.33
BDI;2000;10005;11.26
BDI;2001;9773;11.36
BDI;2002;9861;11.66
BDI;2003;9927;11.94
BDI;2004;10048;12.42
BDI;2005;10197;12.77
BDI;2006;10193;14.23
BDI;2007;10171;14.44
BDI;2008;10128;14.61
BDI;2009;10117;14.76
BDI;2010;10303;15.06
BDI;2011;10342;15.24
BDI;2012;10481;15.49
BDI;2013;10580;15.61
BDI;2014;10556;15.63
BDI;2015;10477;15.53
BDI;2016;10360;15.52
BDI;2017;10448;15.63
BDI;2018;10837;15.9
BDI;2019;11014;16.01
KHM;1990;23010;19.25
KHM;1991;22858;19.25
KHM;1992;22719;19.29
KHM;1993;22575;19.24
KHM;1994;22411;19.06
KHM;1995;22168;19.05
KHM;1996;21747;18.88
KHM;1997;21280;18.74
KHM;1998;20849;18.56
KHM;1999;20417;18.47
KHM;2000;19878;18.22
KHM;2001;19452;18.17
KHM;2002;19127;18.15
KHM;2003;18704;18.09
KHM;2004;18316;18.05
KHM;2005;17948;18.04
KHM;2006;17581;18.01
KHM;2007;17355;18
KHM;2008;17183;18
KHM;2009;17059;17.91
KHM;2010;17109;17.85
KHM;2011;17127;17.84
KHM;2012;17172;17.82
KHM;2013;17151;17.63
KHM;2014;17192;17.48
KHM;2015;17214;17.27
KHM;2016;17233;17.04
KHM;2017;17269;16.81
KHM;2018;17451;16.69
KHM;2019;17622;16.55
CMR;1990;13256;13.75
CMR;1991;13554;13.56
CMR;1992;13942;13.33
CMR;1993;14415;13.15
CMR;1994;14789;12.96
CMR;1995;15219;12.74
CMR;1996;15730;12.6
CMR;1997;16292;12.45
CMR;1998;16885;12.28
CMR;1999;17455;12.13
CMR;2000;18157;12.08
CMR;2001;18585;11.89
CMR;2002;19604;11.99
CMR;2003;20042;11.87
CMR;2004;20344;11.85
CMR;2005;20744;11.93
CMR;2006;21170;12.05
CMR;2007;21237;11.98
CMR;2008;21534;12.12
CMR;2009;21942;12.25
CMR;2010;22372;12.35
CMR;2011;22631;12.42
CMR;2012;22846;12.56
CMR;2013;23159;12.58
CMR;2014;23225;12.46
CMR;2015;23015;12.5
CMR;2016;22772;12.46
CMR;2017;22333;12.5
CMR;2018;22333;12.65
CMR;2019;22433;12.74
CAN;1990;6277;3.22
CAN;1991;6251;3.17
CAN;1992;6260;3.13
CAN;1993;6348;3.1
CAN;1994;6397;3.07
CAN;1995;6462;3.05
CAN;1996;6400;3
CAN;1997;6365;2.96
CAN;1998;6327;2.91
CAN;1999;6171;2.82
CAN;2000;6018;2.75
CAN;2001;5938;2.7
CAN;2002;6011;2.7
CAN;2003;5909;2.62
CAN;2004;5817;2.57
CAN;2005;5706;2.5
CAN;2006;5532;2.42
CAN;2007;5308;2.28
CAN;2008;5001;2.13
CAN;2009;4700;2
CAN;2010;4445;1.88
CAN;2011;4324;1.81
CAN;2012;4206;1.73
CAN;2013;4111;1.67
CAN;2014;4077;1.61
CAN;2015;4064;1.57
CAN;2016;4132;1.57
CAN;2017;4129;1.53
CAN;2018;4384;1.55
CAN;2019;4381;1.5
CPV;1990;361;15.46
CPV;1991;361;15.12
CPV;1992;360;14.88
CPV;1993;366;14.72
CPV;1994;370;14.46
CPV;1995;375;13.77
CPV;1996;383;14.19
CPV;1997;393;14.05
CPV;1998;386;13.77
CPV;1999;385;13.51
CPV;2000;377;13.4
CPV;2001;370;13.2
CPV;2002;364;12.98
CPV;2003;355;12.71
CPV;2004;347;12.46
CPV;2005;339;12.25
CPV;2006;313;11.9
CPV;2007;297;11.31
CPV;2008;286;11.14
CPV;2009;280;10.82
CPV;2010;278;10.75
CPV;2011;290;11.01
CPV;2012;305;11.39
CPV;2013;318;11.84
CPV;2014;335;12.24
CPV;2015;351;12.41
CPV;2016;367;12.51
CPV;2017;369;12.37
CPV;2018;428;12.58
CPV;2019;420;12.44
CAF;1990;6304;14.98
CAF;1991;6369;14.61
CAF;1992;6424;14.03
CAF;1993;6563;13.56
