c_id;date;amount_urban;amount_rural
NCL;1961;31490;49710
NCL;1962;33547;49853
NCL;1963;35723;49977
NCL;1964;38025;50075
NCL;1965;40405;50095
NCL;1966;43143;50357
NCL;1967;45978;50522
NCL;1968;48910;50590
NCL;1969;52460;51540
NCL;1970;57380;54620
NCL;1971;62426;57574
NCL;1972;66278;59222
NCL;1973;68872;59628
NCL;1974;71240;59760
NCL;1975;73094;59406
NCL;1976;74870;59130
NCL;1977;76516;59484
NCL;1978;77895;59605
NCL;1979;78999;59501
NCL;1980;80425;59625
NCL;1981;82469;60181
NCL;1982;84793;60907
NCL;1983;87037;61663
NCL;1984;88993;62657
NCL;1985;90869;63581
NCL;1986;92813;64537
NCL;1987;94912;65588
NCL;1988;97022;66628
NCL;1989;99194;67704
NCL;1990;101816;69083
NCL;1991;104724;70638
NCL;1992;107631;72168
NCL;1993;110705;73791
NCL;1994;113966;75516
NCL;1995;116848;76968
NCL;1996;119477;78087
NCL;1997;122539;78879
NCL;1998;125629;79650
NCL;1999;128790;80424
NCL;2000;132030;81200
NCL;2001;135341;81983
NCL;2002;138724;82766
NCL;2003;141907;83389
NCL;2004;144893;83857
NCL;2005;148559;83691
NCL;2006;152384;83366
NCL;2007;156245;83005
NCL;2008;160140;82610
NCL;2009;163862;82088
NCL;2010;167587;82163
NCL;2011;171852;82498
NCL;2012;176182;82818
NCL;2013;180545;83105
NCL;2014;184770;83280
NCL;2015;186421;82279
NCL;2016;188063;81287
NCL;2017;189691;80309
NCL;2018;191304;79346
NCL;2019;192905;78395
NCL;2020;194500;77460
NZL;1960;1802521;569279
NZL;1961;1851675;568025
NZL;1962;1914441;567559
NZL;1963;1967968;563832
NZL;1964;2024808;560592
NZL;1965;2073571;554829
NZL;1966;2125227;550673
NZL;1967;2175248;548852
NZL;1968;2206092;542008
NZL;1969;2237511;535289
NZL;1970;2279646;531054
NZL;1971;2324938;528062
NZL;1972;2375942;527958
NZL;1973;2432441;528859
NZL;1974;2493343;530357
NZL;1975;2552005;531095
NZL;1976;2582586;527914
NZL;1977;2593760;526440
NZL;1978;2597744;523456
NZL;1979;2590668;518332
NZL;1980;2597030;515870
NZL;1981;2609635;515265
NZL;1982;2636985;519115
NZL;1983;2674359;524941
NZL;1984;2698921;528179
NZL;1985;2716946;530154
NZL;1986;2719750;526550
NZL;1987;2751315;523085
NZL;1988;2766856;516544
NZL;1989;2788022;511178
NZL;1990;2821739;508061
NZL;1991;2969087;526013
NZL;1992;3005583;526117
NZL;1993;3045443;526757
NZL;1994;3091625;528375
NZL;1995;3142704;530696
NZL;1996;3198324;533676
NZL;1997;3243637;537663
NZL;1998;3275597;539403
NZL;1999;3295923;539177
NZL;2000;3318432;539268
NZL;2001;3341111;539389
NZL;2002;3402067;546433
NZL;2003;3472292;554908
NZL;2004;3526736;560764
NZL;2005;3569251;564649
NZL;2006;3615494;569106
NZL;2007;3646829;576971
NZL;2008;3675355;584445
NZL;2009;3709702;592898
NZL;2010;3748563;602137
NZL;2011;3774624;609376
NZL;2012;3798063;610037
NZL;2013;3830023;612077
NZL;2014;3896881;619619
NZL;2015;3979802;629598
NZL;2016;4072982;641118
NZL;2017;4162127;651473
NZL;2018;4240881;659719
NZL;2019;4312821;666479
NZL;2020;4408037;676263
NIC;1960;701823;1071309
NIC;1961;732458;1097314
NIC;1962;764049;1123377
NIC;1963;798056;1148184
NIC;1964;839811;1166667
NIC;1965;883343;1185036
NIC;1966;928794;1203179
NIC;1967;976196;1221107
NIC;1968;1025716;1238907
NIC;1969;1077506;1256779
NIC;1970;1131788;1274735
NIC;1971;1185711;1295634
NIC;1972;1229790;1328915
NIC;1973;1275573;1363126
NIC;1974;1323153;1398264
NIC;1975;1372498;1434361
NIC;1976;1423658;1471309
NIC;1977;1476499;1508981
NIC;1978;1530743;1547118
NIC;1979;1586114;1585290
NIC;1980;1642295;1623225
NIC;1981;1699224;1660918
NIC;1982;1756899;1698230
NIC;1983;1814861;1734850
NIC;1984;1872709;1770269
NIC;1985;1930058;1804285
NIC;1986;1986615;1836518
NIC;1987;2042452;1867220
NIC;1988;2098412;1897117
NIC;1989;2155679;1927279
NIC;1990;2215051;1958384
NIC;1991;2276834;1990736
NIC;1992;2340689;2023825
NIC;1993;2405598;2056898
NIC;1994;2470208;2088802
NIC;1995;2532510;2119675
NIC;1996;2588281;2153290
NIC;1997;2642515;2185143
NIC;1998;2695255;2215387
NIC;1999;2746869;2244172
NIC;2000;2797499;2271811
NIC;2001;2847189;2298178
NIC;2002;2895890;2323434
NIC;2003;2944162;2347953
NIC;2004;2992665;2372265
NIC;2005;3042132;2396560
NIC;2006;3094982;2418775
NIC;2007;3148772;2441294
NIC;2008;3203518;2463918
NIC;2009;3258927;2486611
NIC;2010;3314879;2509179
NIC;2011;3371400;2531635
NIC;2012;3428528;2554002
NIC;2013;3486219;2576243
NIC;2014;3544358;2598376
NIC;2015;3602941;2620293
NIC;2016;3661976;2641994
NIC;2017;3722300;2662543
NIC;2018;3783741;2681761
NIC;2019;3846138;2699365
NIC;2020;3909282;2715272
NER;1960;196312;3192462
NER;1961;205554;3280768
NER;1962;215294;3372934
NER;1963;231207;3462778
NER;1964;248285;3554517
NER;1965;266512;3647606
NER;1966;285986;3741983
NER;1967;310554;3834034
NER;1968;337106;3926819
NER;1969;365742;4020183
NER;1970;396666;4113979
NER;1971;429987;4207997
NER;1972;465951;4302274
NER;1973;504725;4397426
NER;1974;546674;4494121
NER;1975;592068;4592872
NER;1976;641330;4693753
NER;1977;694522;4796636
NER;1978;736258;4916397
NER;1979;769997;5048766
NER;1980;805101;5183899
NER;1981;841716;5321995
NER;1982;879911;5463619
NER;1983;919886;5608760
NER;1984;961668;5757642
NER;1985;1005309;5910685
NER;1986;1050961;6067924
NER;1987;1098827;6230107
NER;1988;1148041;6400388
NER;1989;1189521;6590721
NER;1990;1233527;6793065
NER;1991;1280527;7008212
NER;1992;1330334;7236439
NER;1993;1383092;7477205
NER;1994;1438600;7729716
NER;1995;1496903;7993386
NER;1996;1558007;8268593
NER;1997;1622099;8556097
NER;1998;1689424;8856296
NER;1999;1760045;9169877
NER;2000;1834126;9497435
NER;2001;1910772;9840592
NER;2002;1981483;10208505
NER;2003;2055424;10592559
NER;2004;2132567;10993347
NER;2005;2212887;11411587
NER;2006;2296698;11847271
NER;2007;2384028;12301376
NER;2008;2475071;12775842
NER;2009;2570548;13272583
NER;2010;2670629;13793396
NER;2011;2775331;14339439
NER;2012;2884959;14910250
NER;2013;2999175;15505112
NER;2014;3120565;16119617
NER;2015;3249670;16751993
NER;2016;3386494;17402295
NER;2017;3531990;18070398
NER;2018;3686235;18756596
NER;2019;3850231;19460488
NER;2020;4024595;20182041
NGA;1960;6955837;38182623
NGA;1961;7201118;38862452
NGA;1962;7457989;39571829
NGA;1963;7727058;40305874
NGA;1964;8006714;41060048
NGA;1965;8296672;41831248
NGA;1966;8598473;42619496
NGA;1967;8912312;43429919
NGA;1968;9239986;44266215
NGA;1969;9582594;45134441
NGA;1970;9942428;46039714
NGA;1971;10399976;46897012
NGA;1972;10881922;47783891
NGA;1973;11392922;48721693
NGA;1974;11942550;49734617
NGA;1975;12535434;50838855
NGA;1976;13177980;52043399
NGA;1977;13868039;53335095
NGA;1978;14598363;54673552
NGA;1979;15355490;56005651
NGA;1980;16131175;57292471
NGA;1981;17103117;58337388
NGA;1982;18109527;59318012
NGA;1983;19156448;60258393
NGA;1984;20257935;61190822
NGA;1985;21421318;62141458
NGA;1986;22654336;63112060
NGA;1987;23956988;64091041
NGA;1988;25327853;65067425
NGA;1989;26761926;66026113
NGA;1990;28259056;66953398
NGA;1991;29472185;68195447
NGA;1992;30726607;69435101
NGA;1993;32024148;70676603
NGA;1994;33368627;71925074
NGA;1995;34764763;73183576
NGA;1996;36216360;74452424
NGA;1997;37721269;75736392
NGA;1998;39284674;77035089
NGA;1999;40910969;78349086
NGA;2000;42603694;79680159
NGA;2001;44726802;80667244
NGA;2002;46947857;81648222
NGA;2003;49272801;82627833
NGA;2004;51708639;83611781
NGA;2005;54260116;84604898
NGA;2006;56934075;85604230
NGA;2007;59734513;86605458
NGA;2008;62665438;87604184
NGA;2009;65723905;88601034
NGA;2010;68917193;89586010
NGA;2011;72230102;90574978
NGA;2012;75664344;91564459
NGA;2013;79214960;92550859
NGA;2014;82878565;93526366
NGA;2015;86652535;94484919
NGA;2016;90531026;95429218
NGA;2017;94518523;96354724
NGA;2018;98611151;97263534
NGA;2019;102806950;98156653
NGA;2020;107106007;99033580
PRK;1960;4591953;6832236
PRK;1961;4801791;6863801
PRK;1962;5002270;6869456
PRK;1963;5202147;6863321
PRK;1964;5416792;6865625
PRK;1965;5657804;6889720
PRK;1966;5928682;6936265
PRK;1967;6225381;6997322
PRK;1968;6670521;6939455
PRK;1969;7230596;6779743
PRK;1970;7810432;6599959
PRK;1971;8101103;6708415
PRK;1972;8395295;6812470
PRK;1973;8685965;6907388
PRK;1974;8965386;6986691
PRK;1975;9227776;7046961
PRK;1976;9393162;7161582
PRK;1977;9537091;7259477
PRK;1978;9668482;7347502
PRK;1979;9800201;7435467
PRK;1980;9941650;7530494
PRK;1981;10115489;7615740
PRK;1982;10300541;7708027
PRK;1983;10493293;7804919
PRK;1984;10688402;7901740
PRK;1985;10881588;7995638
PRK;1986;11071093;8085698
PRK;1987;11258896;8173096
PRK;1988;11448167;8260149
PRK;1989;11643564;8350193
PRK;1990;11847898;8445159
PRK;1991;12062742;8546409
PRK;1992;12285861;8651546
PRK;1993;12509838;8755994
PRK;1994;12717845;8860134
PRK;1995;12902692;8959608
PRK;1996;13068373;9045055
PRK;1997;13217115;9118148
PRK;1998;13354154;9182600
PRK;1999;13487490;9243980
PRK;2000;13622624;9306454
PRK;2001;13762042;9370940
PRK;2002;13903312;9436141
PRK;2003;14042591;9499843
PRK;2004;14174854;9557886
PRK;2005;14295887;9608280
PRK;2006;14405016;9649850
PRK;2007;14503806;9684524
PRK;2008;14595810;9714333
PRK;2009;14704639;9723701
PRK;2010;14821853;9726987
PRK;2011;14941466;9731926
PRK;2012;15063412;9737226
PRK;2013;15186553;9742947
PRK;2014;15309810;9747983
PRK;2015;15431897;9751935
PRK;2016;15556875;9750790
PRK;2017;15684602;9745214
PRK;2018;15814951;9734655
PRK;2019;15947411;9718747
PRK;2020;16081083;9697732
MKD;1960;506446;982224
MKD;1961;530903;976744
MKD;1962;556982;970127
MKD;1963;584162;963287
MKD;1964;612702;956437
MKD;1965;642628;949809
MKD;1966;674298;943499
MKD;1967;707591;937358
MKD;1968;741943;930456
MKD;1969;776360;921790
MKD;1970;810138;910667
MKD;1971;839253;900276
MKD;1972;856890;898061
MKD;1973;874011;894991
MKD;1974;891986;892414
MKD;1975;911763;891245
MKD;1976;933792;891767
MKD;1977;957559;893511
MKD;1978;982220;895470
MKD;1979;1006329;896389
MKD;1980;1028852;895351
MKD;1981;1048560;892967
MKD;1982;1064241;891006
MKD;1983;1078351;887541
MKD;1984;1091377;883036
MKD;1985;1103636;877900
MKD;1986;1115347;872191
MKD;1987;1126354;865924
MKD;1988;1136542;858966
MKD;1989;1145660;851203
MKD;1990;1153594;842624
MKD;1991;1160781;832523
MKD;1992;1168616;820043
MKD;1993;1176348;807676
MKD;1994;1184945;796768
MKD;1995;1181765;801494
MKD;1996;1181330;808111
MKD;1997;1181587;815282
MKD;1998;1183736;823787
MKD;1999;1185212;831930
MKD;2000;1186387;839963
MKD;2001;1187130;847752
MKD;2002;1174317;845840
MKD;2003;1173927;852846
MKD;2004;1173001;859543
MKD;2005;1171843;865012
MKD;2006;1170744;869484
MKD;2007;1170224;873335
MKD;2008;1170314;876584
MKD;2009;1171282;879389
MKD;2010;1173181;881823
MKD;2011;1175261;883278
MKD;2012;1177371;883673
MKD;2013;1180399;883633
MKD;2014;1184330;883141
MKD;2015;1188475;881751
MKD;2016;1192987;879503
MKD;2017;1197983;876519
MKD;2018;1203438;872779
MKD;2019;1208802;867892
MKD;2020;1212058;860473
MNP;1960;5112;4868
MNP;1961;5402;4841
MNP;1962;5664;4774
MNP;1963;5907;4684
MNP;1964;6174;4606
MNP;1965;6477;4546
MNP;1966;6831;4510
MNP;1967;7232;4491
MNP;1968;7838;4297
MNP;1969;8475;4102
MNP;1970;9108;3892
MNP;1971;9746;3677
MNP;1972;10416;3468
MNP;1973;11068;3254
MNP;1974;11593;3079
MNP;1975;12016;2901
MNP;1976;12321;2703
MNP;1977;12546;2503
MNP;1978;12839;2328
MNP;1979;13427;2213
MNP;1980;14435;2198
MNP;1981;15827;2341
MNP;1982;17631;2532
MNP;1983;19854;2768
MNP;1984;22456;3040
MNP;1985;25382;3337
MNP;1986;28712;3665
MNP;1987;32360;4011
MNP;1988;35965;4329
MNP;1989;38985;4557
MNP;1990;41054;4698
MNP;1991;41854;4808
MNP;1992;41669;4804
MNP;1993;41016;4747
MNP;1994;40640;4721
MNP;1995;41082;4790
MNP;1996;42602;4916
MNP;1997;44939;5113
MNP;1998;47652;5347
MNP;1999;50091;5542
MNP;2000;51795;5658
MNP;2001;52624;5695
MNP;2002;52755;5657
MNP;2003;52389;5565
MNP;2004;51790;5450
MNP;2005;51208;5339
MNP;2006;50654;5232
MNP;2007;50089;5126
MNP;2008;49593;5028
MNP;2009;49247;4947
MNP;2010;49086;4885
MNP;2011;49167;4846
MNP;2012;49477;4829
MNP;2013;49959;4827
MNP;2014;50475;4826
MNP;2015;50958;4821
MNP;2016;51379;4808
MNP;2017;51763;4790
MNP;2018;52121;4768
MNP;2019;52469;4744
MNP;2020;52836;4721
NOR;1960;1787755;1793484
NOR;1961;1840926;1768874
NOR;1962;1915999;1722919
NOR;1963;1991003;1675534
NOR;1964;2066761;1627578
NOR;1965;2143353;1579815
NOR;1966;2220995;1532017
NOR;1967;2299864;1484675
NOR;1968;2379197;1437289
NOR;1969;2457954;1389753
NOR;1970;2534594;1341169
NOR;1971;2584983;1318056
NOR;1972;2624297;1308707
NOR;1973;2662165;1298447
NOR;1974;2698139;1287119
NOR;1975;2732467;1274846
NOR;1976;2764638;1261514
NOR;1977;2795553;1247652
NOR;1978;2825403;1233268
NOR;1979;2854061;1218456
NOR;1980;2882201;1203419
NOR;1981;2902056;1197646
NOR;1982;2918125;1196662
NOR;1983;2933210;1195222
NOR;1984;2946922;1193177
NOR;1985;2961159;1191357
NOR;1986;2977158;1190196
NOR;1987;2996568;1190337
NOR;1988;3018161;1191327
NOR;1989;3036098;1190803
NOR;1990;3051994;1189479
NOR;1991;3079741;1181991
NOR;1992;3114713;1171688
NOR;1993;3150384;1161607
NOR;1994;3185372;1151241
NOR;1995;3216511;1142673
NOR;1996;3244905;1136431
NOR;1997;3280785;1124372
NOR;1998;3324794;1106670
NOR;1999;3371823;1090090
NOR;2000;3414033;1076934
NOR;2001;3447513;1066238
NOR;2002;3482266;1055893
NOR;2003;3518773;1046082
NOR;2004;3554092;1037818
NOR;2005;3591141;1032150
NOR;2006;3632998;1027679
NOR;2007;3684159;1024994
NOR;2008;3744286;1023926
NOR;2009;3805760;1022966
NOR;2010;3867496;1021756
NOR;2011;3935476;1017612
NOR;2012;4008535;1010038
NOR;2013;4078226;1001397
NOR;2014;4145335;991897
NOR;2015;4207493;981114
NOR;2016;4265348;969171
NOR;2017;4320306;956662
NOR;2018;4368945;942971
NOR;2019;4418218;929678
NOR;2020;4463566;915909
OMN;1960;90485;461250
OMN;1961;98715;466176
OMN;1962;107702;471125
OMN;1963;117477;476021
OMN;1964;128110;480780
OMN;1965;139614;485392
OMN;1966;152117;489890
OMN;1967;165729;494388
OMN;1968;180602;498990
OMN;1969;196855;503870
OMN;1970;214728;509114
OMN;1971;234330;514638
OMN;1972;255881;520504
OMN;1973;279774;527211
OMN;1974;306664;535288
OMN;1975;337053;544985
OMN;1976;371335;556099
OMN;1977;409583;568221
OMN;1978;451973;580824
OMN;1979;498477;593381
OMN;1980;549043;605330
OMN;1981;603832;616746
OMN;1982;662929;627192
OMN;1983;725377;635708
OMN;1984;789906;641160
OMN;1985;855279;643134
OMN;1986;920222;640958
OMN;1987;984606;635265
OMN;1988;1050402;627717
OMN;1989;1120712;620443
OMN;1990;1197873;614285
OMN;1991;1283894;609867
OMN;1992;1377323;605949
OMN;1993;1472107;599999
OMN;1994;1540156;608260
OMN;1995;1579776;624491
OMN;1996;1602539;634113
OMN;1997;1611480;638279
OMN;1998;1612534;639325
OMN;1999;1614259;640639
OMN;2000;1623166;644807
OMN;2001;1642020;652939
OMN;2002;1670102;664758
OMN;2003;1706322;679842
OMN;2004;1756547;688977
OMN;2005;1818148;693106
OMN;2006;1883098;697655
OMN;2007;1953732;703430
OMN;2008;2037908;713048
OMN;2009;2146325;729861
OMN;2010;2285973;755462
OMN;2011;2476787;774315
OMN;2012;2713213;784818
OMN;2013;2969753;795052
OMN;2014;3227644;799611
OMN;2015;3471482;795859
OMN;2016;3695354;783863
OMN;2017;3898848;767078
OMN;2018;4082791;746685
OMN;2019;4250782;724210
OMN;2020;4405789;700833
PAK;1960;9944300;35044390
PAK;1961;10365137;35700092
PAK;1962;10738219;36460667
PAK;1963;11130045;37257248
PAK;1964;11541400;38086223
PAK;1965;11971325;38946650
PAK;1966;12421723;39838460
PAK;1967;12892412;40763371
PAK;1968;13383892;41718798
PAK;1969;13895977;42702171
PAK;1970;14429116;43712946
PAK;1971;14983797;44750682
PAK;1972;15562174;45819808
PAK;1973;16198248;46901156
PAK;1974;16878804;48027192
PAK;1975;17600233;49216642
PAK;1976;18365686;50468638
PAK;1977;19175026;51783142
PAK;1978;20032624;53164630
PAK;1979;20941767;54619361
PAK;1980;21906733;56147613
PAK;1981;22897115;57783346
PAK;1982;23877289;59554308
PAK;1983;24901258;61384678
PAK;1984;25962081;63251627
PAK;1985;27052675;65138830
PAK;1986;28172325;67043050
PAK;1987;29321591;68964171
PAK;1988;30497993;70891610
PAK;1989;31695619;72817255
PAK;1990;32914427;74733491
PAK;1991;34148628;76630027
PAK;1992;35400161;78510965
PAK;1993;36682086;80404594
PAK;1994;38012968;82349796
PAK;1995;39405593;84371242
PAK;1996;40868935;86480358
PAK;1997;42394458;88662974
PAK;1998;43938667;90904566
PAK;1999;45445311;93179314
PAK;2000;46947761;95395822
PAK;2001;48435636;97542772
PAK;2002;49919688;99630007
PAK;2003;51408754;101684617
PAK;2004;52922902;103741796
PAK;2005;54474508;105829499
PAK;2006;56069494;107953132
PAK;2007;57704173;110103933
PAK;2008;59373384;112275600
PAK;2009;61070625;114454985
PAK;2010;62793242;116631401
PAK;2011;64539406;118800762
PAK;2012;66312147;120967978
PAK;2013;68113708;123147091
PAK;2014;69956302;125348710
PAK;2015;71845554;127581399
PAK;2016;73783786;129847570
PAK;2017;75765181;132141029
PAK;2018;77815624;134412664
PAK;2019;79927762;136637555
PAK;2020;82094635;138797696
PLW;1960;5551;4218
PLW;1961;5738;4308
PLW;1962;5929;4400
PLW;1963;6096;4470
PLW;1964;6258;4534
PLW;1965;6413;4592
PLW;1966;6546;4632
PLW;1967;6667;4662
PLW;1968;6778;4682
PLW;1969;6904;4713
PLW;1970;7048;4755
PLW;1971;7231;4820
PLW;1972;7441;4901
PLW;1973;7647;4978
PLW;1974;7803;5020
PLW;1975;7886;5012
PLW;1976;7883;4952
PLW;1977;7803;4843
PLW;1978;7691;4718
PLW;1979;7615;4616
PLW;1980;7616;4562
PLW;1981;7787;4494
PLW;1982;8065;4454
PLW;1983;8401;4441
PLW;1984;8759;4431
PLW;1985;9119;4415
PLW;1986;9434;4401
PLW;1987;9679;4442
PLW;1988;9920;4480
PLW;1989;10181;4523
PLW;1990;10483;4580
PLW;1991;10804;4638
PLW;1992;11155;4704
PLW;1993;11514;4771
PLW;1994;11893;4842
PLW;1995;12256;4902
PLW;1996;12549;5050
PLW;1997;12803;5213
PLW;1998;13038;5371
PLW;1999;13250;5523
PLW;2000;13437;5667
PLW;2001;13591;5799
PLW;2002;13719;5923
PLW;2003;13789;6023
PLW;2004;13979;5882
PLW;2005;14077;5707
PLW;2006;14055;5490
PLW;2007;13920;5239
PLW;2008;13730;4978
PLW;2009;13555;4735
PLW;2010;13433;4521
PLW;2011;13402;4346
PLW;2012;13437;4198
PLW;2013;13530;4073
PLW;2014;13662;3963
PLW;2015;13807;3858
PLW;2016;13957;3761
PLW;2017;14134;3675
PLW;2018;14316;3595
PLW;2019;14485;3516
PLW;2020;14652;3440
PSE;1990;1339452;638796
PSE;1991;1411345;657500
PSE;1992;1486950;676641
PSE;1993;1566383;696293
PSE;1994;1649878;716420
PSE;1995;1737611;737055
PSE;1996;1829843;758154
PSE;1997;1926689;779829
PSE;1998;1985912;790656
PSE;1999;2043664;804767
PSE;2000;2103044;819109
PSE;2001;2164070;833714
PSE;2002;2226847;848526
PSE;2003;2291359;863610
PSE;2004;2357720;878906
PSE;2005;2425915;894481
PSE;2006;2496025;910309
PSE;2007;2568140;926356
PSE;2008;2647431;944546
PSE;2009;2727093;962006
PSE;2010;2807401;978760
PSE;2011;2888204;994782
PSE;2012;2969835;1010163
PSE;2013;3051946;1024762
PSE;2014;3134764;1038634
PSE;2015;3218283;1051809
PSE;2016;3302741;1064347
PSE;2017;3380930;1073875
PSE;2018;3479999;1089088
PSE;2019;3581448;1103858
PSE;2020;3685020;1118249
PAN;1960;467353;665652
PAN;1961;488475;678645
PAN;1962;510968;691479
PAN;1963;534421;704472
PAN;1964;558829;717502
PAN;1965;584125;730554
PAN;1966;610314;743533
PAN;1967;637424;756400
PAN;1968;665474;769202
PAN;1969;694507;781974
PAN;1970;723788;795498
PAN;1971;749019;814074
PAN;1972;774942;832855
PAN;1973;801459;851749
PAN;1974;828443;870613
PAN;1975;855783;889359
PAN;1976;883495;907894
PAN;1977;911514;926290
PAN;1978;939933;944494
PAN;1979;968722;962580
PAN;1980;998088;980401
PAN;1981;1028907;997058
PAN;1982;1060224;1013524
PAN;1983;1092017;1029846
PAN;1984;1124339;1045991
PAN;1985;1157157;1062043
PAN;1986;1190554;1077946
PAN;1987;1224504;1093755
PAN;1988;1259101;1109455
PAN;1989;1294319;1125105
PAN;1990;1331914;1139032
PAN;1991;1381582;1141533
PAN;1992;1432459;1143490
PAN;1993;1484558;1145026
PAN;1994;1538026;1146091
PAN;1995;1592870;1146797
PAN;1996;1649197;1147094
PAN;1997;1706836;1147071
PAN;1998;1765797;1146521
PAN;1999;1825830;1145367
PAN;2000;1884807;1145526
PAN;2001;1930933;1158708
PAN;2002;1977506;1171689
PAN;2003;2024626;1184430
PAN;2004;2072347;1197009
PAN;2005;2120752;1209470
PAN;2006;2169857;1221816
PAN;2007;2219605;1234066
PAN;2008;2270061;1246143
PAN;2009;2321157;1258058
PAN;2010;2372849;1269842
PAN;2011;2425409;1281070
PAN;2012;2478853;1291782
PAN;2013;2533389;1302058
PAN;2014;2589339;1311972
PAN;2015;2646824;1321666
PAN;2016;2705929;1331144
PAN;2017;2766522;1340242
PAN;2018;2828116;1348752
PAN;2019;2890085;1356355
PAN;2020;2951905;1362863
PNG;1960;84031;2171827
PNG;1961;92433;2204619
PNG;1962;101735;2238614
PNG;1963;111996;2273947
PNG;1964;123391;2310829
PNG;1965;135953;2349480
PNG;1966;149892;2389791
PNG;1967;174299;2422521
PNG;1968;202568;2454068
PNG;1969;235149;2483656
PNG;1970;272636;2510496
PNG;1971;315670;2533852
PNG;1972;329750;2588388
PNG;1973;343967;2645234
PNG;1974;358898;2704153
PNG;1975;374595;2765349
PNG;1976;391112;2828713
PNG;1977;408404;2894232
PNG;1978;426629;2962002
PNG;1979;445787;3032306
PNG;1980;465936;3105273
PNG;1981;485730;3182372
PNG;1982;506033;3262456
PNG;1983;527142;3344348
PNG;1984;548920;3427030
PNG;1985;571261;3509761
PNG;1986;594190;3592309
PNG;1987;617702;3674873
PNG;1988;641817;3757503
PNG;1989;666630;3840366
PNG;1990;692099;3923744
PNG;1991;700136;4025407
PNG;1992;707490;4128726
PNG;1993;714891;4234162
PNG;1994;722465;4343199
PNG;1995;730390;4456673
PNG;1996;738735;4575523
PNG;1997;747496;4699137
PNG;1998;756274;4825493
PNG;1999;764537;4951629
PNG;2000;772116;5075474
PNG;2001;787575;5187052
PNG;2002;802822;5295799
PNG;2003;818125;5405253
PNG;2004;834122;5520125
PNG;2005;851417;5643485
PNG;2006;870145;5776746
PNG;2007;890076;5918427
PNG;2008;910743;6065457
PNG;2009;931464;6213310
PNG;2010;951756;6358756
PNG;2011;971385;6500811
PNG;2012;990657;6640346
PNG;2013;1010777;6777611
PNG;2014;1032122;6914611
PNG;2015;1054983;7052789
PNG;2016;1079465;7192301
PNG;2017;1105552;7332486
PNG;2018;1133367;7472957
PNG;2019;1162836;7613283
PNG;2020;1193981;7753046
PRY;1960;677230;1226760
PRY;1961;697189;1257363
PRY;1962;717808;1288867
PRY;1963;739992;1320348
PRY;1964;763278;1352295
PRY;1965;787310;1384999
PRY;1966;812143;1418590
PRY;1967;837767;1453030
PRY;1968;863980;1487946
PRY;1969;890543;1522853
PRY;1970;917269;1557488
PRY;1971;944107;1591770
PRY;1972;971230;1625919
PRY;1973;1008345;1651073
PRY;1974;1047226;1676590
PRY;1975;1088052;1703184
